time,azimuth
28233,100
28284,97
28334,99
28383,92
28444,92
28483,32
28533,41
28584,48
28633,47
28683,176
28734,-145
28783,-117
28833,-122
28883,-113
28933,-111
28983,-68
29033,-102
29083,-47
29133,-24
29185,-15
29234,123
29283,108
29335,90
29384,80
29446,84
29484,91
29533,92
29583,92
29633,103
29683,108
29733,86
29784,81
29833,55
29885,47
29933,20
29983,35
30032,54
30082,72
30133,-169
30184,-147
30234,-127
30284,-130
30333,-115
30383,-113
30445,-90
30485,-97
30533,-100
30583,-114
30633,-105
30683,-68
30733,-73
30784,140
30835,118
30883,118
30933,117
30983,93
31033,84
31083,99
31133,86
31184,91
31233,94
31284,95
31334,105
31383,100
31446,66
31485,61
31534,58
31584,56
31633,54
31685,92
31734,-176
31785,-139
31833,-124
31884,-111
31933,-109
31984,-99
32034,-101
32084,-94
32133,0
32185,22
32234,85
32283,106
32333,70
32384,90
32444,94
32484,102
32533,102
32584,84
32634,80
32684,92
32734,71
32783,96
32834,78
32883,96
32933,72
32983,39
33033,40
33084,44
33133,51
33184,131
33233,-153
33284,-132
33333,-128
33383,-100
33444,-118
33483,-100
33534,-78
33584,-45
33633,-67
33683,-60
33733,94
33784,129
33833,110
33884,79
33934,84
33984,97
34033,49
34085,87
34134,66
34184,109
34233,89
34284,117
34334,105
34384,121
34446,111
34484,9
34533,29
34583,36
34633,81
34683,-146
34733,-129
34784,-124
34833,-124
34885,-116
34933,-116
34986,-112
35033,-107
35084,-61
35134,-81
35185,-99
35233,-31
35284,-89
35333,142
35384,110
35445,103
35483,98
35533,94
35584,107
35636,78
35686,121
35733,55
35783,96
35833,-54
35883,13
35933,9
35983,-172
36033,151
36083,-180
36133,-168
36183,-170
36233,-166
36282,-167
36332,-169
36383,-166
36446,-167
36485,-161
36533,-174
36584,177
36633,64
36683,78
36734,60
36784,36
36834,34
36884,74
36933,138
36984,66
37033,82
37084,86
37134,90
37183,94
37234,142
37284,-176
37334,-166
37384,-159
37447,-157
37484,-140
37533,-115
37584,-168
37634,-86
37683,-62
37733,-118
37784,-130
37833,-134
37883,-140
37933,-121
37984,-103
38034,-67
38084,-39
38134,-46
38185,-49
38233,-65
38283,101
38333,81
38383,38
38466,15
38485,-33
38533,74
38583,125
38633,123
38683,102
38733,96
38783,88
38834,103
38886,102
38933,175
38985,-139
39035,-135
39083,-102
39134,-161
39184,-157
39233,-101
39284,-91
39333,-102
39383,-101
39451,-97
39487,-106
39534,-98
39584,-76
39633,-57
39684,-42
39734,-48
39783,-44
39833,-66
39884,-52
39934,60
39983,40
40033,88
40083,94
40133,89
40184,77
40234,70
40283,64
40334,-23
40385,-114
40433,-131
40496,-134
40533,-117
40585,-169
40633,-116
40683,-91
40733,-140
40783,-85
40833,-130
40883,-97
40933,-97
40984,-88
41034,-65
41084,-44
41134,-48
41184,-49
41234,29
41283,-45
41334,99
41384,91
41434,110
41496,108
41533,114
41583,98
41633,95
41683,85
41733,51
41783,36
41834,-69
41883,-134
41933,-129
41984,-164
42034,-161
42084,-109
42134,-128
42183,-124
42232,-112
42283,-110
42333,-101
42383,-97
42433,-64
42486,-31
42571,-5
42586,13
42634,105
42682,74
42733,103
42783,90
42833,90
42884,77
42934,74
42983,77
43033,53
43083,51
43132,116
43183,-129
43234,-56
43284,-157
43333,84
43384,-46
43434,-93
43484,-81
43533,-103
43596,-108
43633,-100
43684,-98
43734,-83
43783,-72
43833,-69
43884,-73
43933,132
43984,111
44034,110
44083,106
44133,70
44183,89
44233,82
44284,87
44334,102
44384,110
44434,78
44483,85
44533,55
44597,84
44639,70
44683,93
44734,45
44783,-111
44835,-67
44884,21
44934,34
44984,-77
45033,-75
45083,-90
45133,112
45183,124
45233,120
45283,108
45332,99
45384,91
45433,94
45483,138
45533,101
45595,85
45633,62
45686,92
45734,114
45783,98
45833,85
45883,92
45933,60
45984,47
46034,43
46083,39
46134,81
46184,56
46233,-68
46283,-89
46333,-59
46384,-44
46433,-76
46483,-90
46533,-88
46583,-97
46657,-108
46683,-81
46733,-140
46783,147
46833,122
46884,108
46933,101
46983,99
47033,124
47083,119
47133,98
47183,86
47233,85
47282,84
47333,90
47383,69
47433,83
47483,68
47533,68
47583,46
47645,2
47684,24
47733,-33
47784,77
47834,-13
47883,-65
47933,-84
47984,-110
48033,-105
48084,-100
48133,-149
48183,172
48234,148
48286,142
48334,126
48388,127
48433,103
48484,108
48533,82
48592,80
48644,136
48683,58
48733,123
48784,101
48833,101
48883,80
48933,48
48984,62
49033,51
49084,73
49134,15
49183,8
49234,-110
49284,-63
49333,3
49384,-17
49434,-65
49483,-73
49533,-100
49583,-108
49644,-173
49683,154
49733,131
49784,133
49834,123
49882,142
49933,139
49984,73
50033,142
50083,152
50134,101
50184,96
50233,96
50284,93
50333,81
50382,81
50432,83
50483,62
50533,47
50583,14
50659,4
50683,-149
50734,-38
50783,17
50833,-61
50883,-108
50933,-80
50984,-76
51034,-77
51084,-127
51134,174
51184,150
51233,124
51284,119
51333,167
51382,159
51433,116
51484,158
51533,107
51584,-36
51644,176
51687,43
51733,160
51783,155
51834,139
51884,129
51933,80
51984,95
52034,118
52084,74
52134,87
52185,105
52234,126
52285,103
52334,111
52384,134
52433,124
52484,108
52534,111
52584,112
52647,106
52683,104
52733,102
