time,azimuth
9363,-54
9411,-55
9463,-54
9511,-54
9560,-54
9610,-54
9661,-55
9721,-54
9763,-55
9811,-54
9860,-54
9910,-54
9961,-54
10010,-53
10061,-54
10112,-55
10161,-53
10211,-53
10262,-52
10312,-54
10361,-53
10411,-53
10460,-54
10511,-54
10561,-54
10610,-52
10662,-56
10726,-57
10761,-58
10811,-59
10860,-51
10911,-70
10960,-61
11010,-63
11060,-51
11110,-49
11161,-42
11211,-32
11261,-33
11310,-31
11360,-41
11410,-50
11460,-59
11511,-61
11561,-61
11612,-63
11666,-51
11727,-54
11761,-76
11811,-51
11860,-56
11911,-48
11960,-42
12011,-34
12060,-28
12111,-25
12160,-26
12210,-43
12265,-47
12312,-54
12361,-54
12410,-54
12461,-62
12510,-60
12560,-56
12610,-52
12661,-49
12756,-47
12763,-47
12811,-48
12860,-47
12910,-50
12961,-57
13010,-56
13060,-60
13110,-54
13160,-54
13210,-43
13261,-42
13312,-39
13361,-37
13410,-34
13460,-31
13511,-30
13560,-29
13610,-29
13660,-25
13722,-25
13763,-26
13810,-26
13860,-26
13910,-23
13960,-21
14010,-9
14060,5
14110,21
14160,29
14210,28
14261,22
14310,8
14360,-7
14410,-31
14461,-37
14510,-44
14560,-37
14611,-46
14660,-37
14710,-50
14772,-40
14810,-29
14861,-10
14911,-4
14961,7
15010,13
15061,15
15110,2
15161,-23
15210,-41
15261,-50
15310,-50
15360,-49
15410,-41
15460,-49
15510,-52
15561,-47
15610,-33
15660,-23
15710,-10
15771,-2
15810,5
15861,18
15910,25
15960,27
16010,23
16060,13
16110,-26
16160,-25
16210,-48
16261,-44
16310,-41
16360,-40
16410,-33
16461,-31
16511,-28
16563,-33
16611,-28
16662,-28
16711,-28
16810,-28
16821,-27
16860,-30
16910,-27
16960,-24
17011,-25
17060,-33
17110,-51
17160,-39
17210,-30
17261,-30
17310,-37
17361,-40
17411,-39
17461,-40
17511,-49
17560,-52
17610,-55
17661,-54
17712,-62
17760,-57
17822,-65
17860,-70
17910,-63
17960,-62
18010,-57
18061,-54
18110,-45
18161,-42
18211,-33
18260,-26
18311,-26
18363,-31
18411,-37
18460,-47
18511,-52
18561,-56
18611,-60
18661,-60
18711,-63
18760,-67
18824,-60
18860,-65
18913,-60
18961,-59
19010,-53
19061,-50
19110,-43
19160,-39
19210,-32
19263,-30
19310,-36
19361,-39
19410,-50
19460,-53
19510,-57
19560,-60
19610,-62
19662,-62
19711,-65
19761,-63
19811,-66
19874,-64
19911,-63
19962,-57
20010,-58
20060,-54
20110,-50
20160,-48
20210,-47
20261,-48
20312,-48
20360,-46
20410,-47
20461,-48
20510,-47
20560,-52
20610,-51
20663,-49
20711,-50
20760,-47
20810,-50
20861,-45
20963,-43
20967,-43
21011,-40
21060,-33
21110,-35
21160,-37
21210,-40
21261,-39
21310,-41
21360,-42
21410,-36
21468,-28
21510,-6
21560,10
21610,33
21660,42
21711,45
21760,41
21811,36
21861,18
21923,2
21960,-16
22011,-36
22060,-40
22110,-42
22160,-45
22210,-42
22260,-40
22310,-36
22360,-20
22410,-9
22461,10
22511,19
22560,31
22610,36
22661,37
22710,19
22760,-12
22811,-32
22860,-36
22922,-42
22961,-40
23010,-46
23060,-42
23111,-40
23160,-47
23210,-34
23260,-20
23324,-6
23360,0
23410,8
23460,9
23510,5
23560,1
23610,-3
23660,-6
23711,-8
23761,-7
23810,-8
23860,-9
23921,-8
23960,-8
24009,-9
24060,-8
24110,-12
24160,-9
24210,-11
24260,-9
24310,-10
24360,-7
24410,-11
24461,-10
24510,-11
24560,-9
24611,-12
24660,-11
24711,-10
24760,-10
24810,-8
24861,-10
24944,-10
24960,-10
25010,-12
25060,-13
25111,-8
25160,-8
25210,-6
25261,-8
25310,-7
25362,-8
25412,-10
25460,-7
25510,-10
25560,-9
25610,-8
25660,-8
25710,-10
25760,-8
25810,-6
25860,-7
25923,-9
25964,-9
26010,-7
