time,azimuth
30359,-162
30409,-165
30510,-174
30516,-175
30558,-166
30610,-166
30662,160
30707,169
30757,-175
30808,-169
30858,154
30908,-170
30958,-166
31008,-160
31059,-154
31109,-150
31159,-165
31208,-164
31258,-173
31308,144
31358,123
31408,-160
31470,-170
31509,142
31560,-167
31609,162
31658,-168
31708,175
31757,172
31809,175
31859,159
31909,180
31959,172
32008,137
32058,167
32108,158
32158,149
32209,157
32258,-177
32310,-176
32358,-175
32408,102
32468,177
32511,-178
32558,144
32608,147
32659,137
32708,133
32759,169
32808,177
32858,176
32908,163
32958,-171
33008,-180
33059,163
33109,-180
33160,165
33209,-178
33262,161
33308,143
33359,154
33409,175
33479,-175
33508,176
33558,-165
33608,-152
33658,-147
33708,-142
33758,-139
33808,-135
33858,-132
33908,-134
33959,-143
34009,-155
34058,-132
34109,-134
34158,-134
34209,-137
34258,-145
34309,-126
34358,-126
34408,-129
34474,-139
34533,-177
34558,-177
34608,-126
34657,-143
34708,-134
34758,-167
34808,-136
34858,-89
34908,-120
34957,-139
35009,-145
35058,-117
35110,-124
35160,-142
35208,180
35259,-82
35308,-129
35360,-142
35408,-145
35470,-96
35509,-114
35558,-125
35609,-112
35659,-106
35708,-126
35759,-141
35809,-164
35858,-127
35909,-105
35959,-115
36009,-132
36058,-145
36113,-91
36159,-111
36209,-133
36259,-118
36309,-83
36358,-131
36409,176
36473,-101
36509,-111
36558,-128
36609,-160
36658,-108
36707,-118
36758,-134
36809,-120
36859,-102
36908,-122
36958,141
37008,-166
37058,-93
37109,-121
37159,-152
37208,-102
37258,-116
37310,-143
37359,-141
37409,-102
37470,-123
37509,-141
37558,176
37608,-112
37659,-132
37708,-179
37758,-115
37808,-116
37858,-130
37908,-132
37959,-103
38009,-114
38058,-130
38108,157
38158,-101
38208,-93
38258,-139
38310,-148
38357,-146
38408,-94
38490,-127
38508,-134
38558,-141
38608,-122
38658,-116
38708,-144
38757,176
38807,-159
38859,-127
38908,-129
38959,-138
39008,-134
39059,-119
39108,-100
39158,-127
39209,-155
39258,174
39309,-109
39359,-123
39408,-134
39471,-152
39510,-147
39559,-89
39608,-129
39659,-154
39708,-127
39759,-112
39810,-125
39859,-163
39908,-126
39958,-115
40007,-137
40059,-140
40108,-128
40158,-122
40210,-123
40259,-119
40308,-114
40359,-116
40408,-119
40459,-116
40519,-115
40559,-101
40609,-99
40658,-97
40709,-94
40758,-85
40808,-89
40858,-84
40910,-78
40959,-74
41008,-83
41058,-84
41108,-99
41159,-110
41209,-178
41259,-16
41309,-91
41358,-53
41413,-20
41458,-89
41522,-61
41559,-25
41615,-41
41659,-44
41708,-107
41758,-71
41808,4
41858,-19
41909,-37
41959,-132
42010,-102
42058,-14
42109,-16
42158,-74
42210,-109
42258,-22
42309,-46
42358,-46
42408,-34
42458,146
42508,-7
42569,-50
42608,-75
42658,164
42707,-22
42758,-67
42808,-89
42858,2
42909,-42
42958,-42
43008,42
43058,99
43108,-64
43158,-25
43208,-3
43259,-24
43309,-86
43359,-104
43408,-22
43458,-45
43508,-91
43568,-117
43608,-17
43658,-21
43708,-57
43759,-169
43809,-6
43859,-45
43908,-22
43958,-72
44008,-74
44058,-9
44109,-66
44158,-145
44209,81
44258,-25
44309,-95
44358,124
44410,2
44458,-44
44508,-75
44572,-72
44610,-74
44659,-96
44708,-68
44758,-71
44808,-88
44858,-77
44909,-39
44958,-28
45008,-46
45059,-82
45110,-103
45158,-37
45209,-88
45258,-68
45309,-52
45358,-67
45409,-73
45460,179
45509,-20
45571,-48
45609,-76
45659,19
45709,-39
45758,-41
45808,-91
45859,-78
45909,-65
45959,-85
46010,-128
46058,-73
46108,-43
46158,-64
46208,-65
46258,61
46308,-51
46359,-43
46409,-87
46460,-82
46508,-66
46579,-46
46619,-38
46659,-84
46709,-39
46759,-66
46808,-64
46858,-50
46909,-53
46958,-72
47008,-72
47059,-71
47111,-78
47158,-80
47208,-71
47258,-68
47308,-80
47358,-70
47408,-68
47458,-55
47509,-74
47571,-73
47608,-69
47659,-49
47708,-69
47759,-59
47808,-62
47859,-60
47914,-60
47958,-62
48011,-51
48058,-65
48108,-59
48158,-58
48207,-71
48258,-60
48308,-63
48358,-65
48408,-63
48458,-64
48507,-68
48568,-56
48609,-69
48658,-57
48708,-61
48758,-57
48808,-63
48859,-65
48909,-60
48959,-63
49008,-63
49059,-60
49112,-59
49159,-56
49212,-66
49259,-58
49308,-64
49359,-60
49409,-58
49458,-57
49508,-58
49558,-61
49620,-62
49661,-60
49708,-55
49757,-57
49809,-58
49858,-62
49908,-62
49959,-66
50008,-57
50059,-62
50110,-58
50158,-57
50208,-61
50259,-62
50309,-59
50358,-62
50409,-60
50459,-59
50510,-60
50561,-55
50656,-57
50662,-63
50709,-59
50758,-60
50808,-60
50858,-57
50908,-58
50958,-60
51009,-64
51060,-55
51108,-63
51159,-59
51209,-61
51258,-55
51308,-60
51358,-68
51408,-56
51459,-56
51508,-63
51558,-56
