time,azimuth
11311,-147
11382,-151
11412,-148
11462,-143
11511,-137
11562,-137
11611,-137
11661,-138
11712,-133
11761,-138
11812,-129
11866,-128
11912,-125
11961,-124
12011,-122
12061,-122
12111,-118
12162,-129
12212,-122
12265,-120
12312,-135
12395,-121
12428,-136
12461,-128
12511,-127
12561,-125
12611,-120
12661,-116
12711,-130
12762,-120
12812,-118
12861,-116
12912,-119
12961,-113
13013,-130
13061,-127
13112,-132
13161,-129
13212,-131
13262,-109
13311,-111
13376,-100
13412,-112
13461,-110
13515,-171
13561,-114
13612,-120
13661,-117
13711,-105
13761,-116
13812,-110
13862,-109
13911,-117
13963,-98
14011,-116
14062,-103
14113,-121
14162,-131
14211,-124
14262,-119
14312,-113
14373,-117
14411,-103
14461,-110
14511,-96
14561,-108
14611,-106
14661,-136
14712,-127
14762,-113
14811,-128
14861,-111
14911,-110
14961,-113
15012,-108
15061,-109
15111,-80
15161,-115
15212,-96
15261,-111
15311,-106
15375,-119
15412,-117
15463,-121
15511,-120
15562,-111
15611,-119
15663,-99
15711,-107
15762,-114
15812,-128
15861,-122
15911,-113
15962,-117
16011,-115
16067,-118
16112,-108
16161,-114
16211,-119
16261,-119
16311,-113
16361,-124
16428,-127
16463,-123
16511,-123
16561,-126
16612,-124
16661,-124
16711,-115
16761,-115
16812,-110
16861,-107
16911,-113
16962,-119
17011,-143
17062,-114
17112,-114
17162,-118
17212,-118
17262,-115
17312,-111
17364,-113
17428,-114
17462,-115
17511,-113
17561,-114
17611,-114
17661,-115
17711,-117
17761,-129
17812,-120
17862,-115
17911,-124
17962,-109
18011,-115
18061,-110
18112,-110
18162,-114
18211,-128
18262,-117
18311,-116
18364,-122
18430,-123
18462,-127
18512,-126
18561,-131
18611,-132
18661,-137
18711,-145
18761,-148
18812,-155
18863,-158
18911,-164
18961,-165
19012,-168
19061,-168
19111,-175
19162,177
19212,-174
19261,170
19311,167
19362,171
19411,157
19472,157
19511,156
19562,149
19611,143
19665,133
19712,119
19761,114
19812,108
19862,99
19912,110
19961,92
20012,97
20061,98
20112,100
20161,103
20212,105
20262,103
20311,101
20363,104
20411,101
20506,104
20514,97
20562,94
20611,94
20661,102
20711,105
20761,102
20812,105
20861,96
20913,104
20962,81
21012,83
21061,77
21112,86
21162,93
21211,96
21262,104
21311,94
21362,109
21412,99
21475,87
21513,92
21562,104
21611,114
21661,107
21712,117
21761,144
21812,96
21863,96
21912,98
21961,106
22011,113
22062,106
22112,98
22161,89
22212,132
22262,84
22315,74
22363,122
22411,109
22476,104
22514,104
22564,109
22611,103
22662,103
22711,114
22762,127
22812,130
22862,109
22912,-174
22962,118
23011,101
23062,104
23113,111
23161,105
23211,118
23261,109
23312,133
23362,151
23411,77
23461,85
23522,118
23564,115
23611,112
23664,113
23711,117
23761,110
23812,130
23862,104
23911,122
23962,126
24012,108
24061,127
24113,108
24161,101
24212,87
24262,119
24312,123
24361,116
24411,106
24462,114
24557,151
24563,77
24611,86
24661,108
24711,117
24761,113
24811,124
24862,122
24912,115
24970,108
25011,136
25061,140
25111,101
25162,103
25211,164
25262,123
25312,95
25362,93
25411,102
25462,104
25524,106
25561,97
25613,106
25663,57
25711,64
25761,111
25812,114
25861,119
25911,111
25963,129
26012,121
26062,88
26112,95
26162,58
26212,109
26261,68
26311,46
26362,12
26412,58
26462,58
26530,47
26561,64
26612,64
26661,80
26711,101
26761,124
26811,162
26861,147
26911,168
26962,-179
27011,161
27060,169
27110,179
27161,168
27212,-173
27261,164
27311,159
27364,170
27412,-172
27461,-169
27528,158
27561,173
27611,-176
27661,161
27711,161
27762,169
27811,179
27862,178
27913,170
27962,176
28011,173
28061,162
28112,173
28162,171
28212,-180
28262,155
28311,171
28361,180
28411,152
28462,157
28527,155
28562,150
28611,158
28661,164
28711,173
28761,169
28812,171
28861,-168
28911,-169
28961,176
29011,-162
29062,179
29111,162
29162,168
29211,165
29261,173
29312,175
29361,175
29411,-175
29461,-155
29522,-162
29561,121
29611,-153
29661,-175
29712,147
29761,170
29812,-174
29861,-179
29912,-177
29961,-179
30012,-156
30065,-163
30112,-163
30161,-158
30212,-165
30261,166
30311,169
30361,173
30411,180
30461,179
30522,-176
30562,-172
30611,-159
30661,-156
30712,-179
30761,142
30811,-159
30861,156
30911,169
30962,-180
31011,170
31061,170
31111,-170
31162,155
31212,-145
31262,-169
31313,-172
31361,-152
31411,-168
31465,161
31525,172
31562,-175
31612,179
31661,-174
31711,-168
31761,-163
31811,-157
31861,149
31911,-155
31961,-160
32011,171
32061,175
32111,-171
32161,171
32213,176
32265,-177
32311,179
32362,-157
32411,-156
32461,167
32512,-166
32574,-163
32613,-163
32661,171
32711,178
32761,-178
32812,180
32861,-177
32912,-174
32962,-151
33012,-159
33062,-177
33112,-155
33161,161
33211,-171
33261,-175
33311,-175
33361,178
33411,-159
33462,-171
33511,-166
33577,-173
33612,-176
33662,-162
33711,-161
33762,164
33811,171
33862,-179
33912,172
33963,173
34012,-167
34061,172
34112,-145
34162,-158
34212,157
34261,-143
34312,-156
34361,-146
34413,-147
34463,-136
34512,-138
34574,-129
34612,-119
34662,-125
34712,-122
34762,-129
34811,-123
34862,-129
34914,-131
34961,-139
35011,-123
35062,-141
35111,-122
35161,-129
35211,-140
35262,-127
35312,-126
35362,-133
35412,-117
35461,-123
35512,-108
35574,-112
35611,-110
35662,-109
35711,-115
35761,-116
35811,-111
35861,-117
35911,-126
35961,-129
36012,-129
36063,-130
36112,-116
36162,-108
36211,-110
36261,-114
36311,-97
36361,-109
36412,-113
36461,-135
36512,-118
36608,-117
36620,-128
36662,-119
36711,-116
36761,-107
36812,-113
36861,-113
36912,-115
36962,-117
37012,-115
37068,-131
37111,-128
37161,-121
37211,-139
37261,-112
37311,-113
37361,-103
37414,-112
37463,-114
37512,-104
37573,-114
37611,-127
37661,-133
37711,-112
37761,-118
37811,-112
37861,-110
37911,-107
37962,-115
38011,-111
38062,-112
38111,-110
38161,-110
38211,-109
38261,-107
38311,-118
38362,-124
38411,-112
38461,-115
38512,-103
38573,-105
38611,-107
38661,-92
38712,-110
38761,-132
38811,-118
38861,-117
38911,-111
38961,-108
39012,-109
39062,-109
39112,-108
39161,-113
39212,-107
39261,-111
39311,-111
39361,-116
39412,-129
39461,-117
39511,-117
39573,-127
39613,-122
39663,-112
39715,-104
39761,-115
39812,-96
39861,-106
39911,-122
39962,-147
40011,-121
40061,-110
40112,-127
40161,-107
40212,-110
40264,-111
40311,-115
40362,-121
40411,-122
40462,-114
40511,-121
40613,-123
40617,-112
40662,-111
40711,-105
40761,-117
40811,-97
40861,-115
40912,-95
40962,-94
41011,-80
41061,-90
41111,-90
41161,-82
41211,-83
41262,-86
41311,-83
41361,-95
41412,-87
41461,-64
41512,-82
41574,-114
41612,-78
41661,-36
41711,-56
41762,-60
41811,-18
41861,-12
41911,6
41962,0
42011,-38
42062,2
42111,0
42163,-4
42211,-10
42266,16
42311,-41
42361,-68
42411,-49
42461,-62
42511,-68
42573,-66
42612,-48
42661,-30
42711,-12
42761,-29
42811,-45
42861,-30
42912,-33
42964,-49
43011,-79
43061,-14
43111,-43
43162,-69
43212,11
43261,-1
43311,-47
43362,-12
43412,-31
43461,-43
43511,-40
43573,-70
43614,-53
43661,-70
43711,-59
43762,-48
43811,11
43861,-31
43911,-41
43961,-27
44013,-36
44062,99
44111,-50
44162,-83
44211,6
44262,-49
44311,-45
44362,62
44411,-4
44461,-18
44511,-28
44608,-32
44611,-48
44662,-60
44712,-64
44761,-60
44811,-31
44861,-65
44911,-32
44961,17
45012,-43
45062,-29
45111,-11
45162,-49
45211,-15
45261,-36
45311,-77
45362,-35
45412,-43
45461,-48
45512,36
45573,67
45612,-47
45662,-13
45711,0
45761,-30
45811,-47
45861,-52
45912,-69
45961,-53
46013,-47
46062,-39
46112,-42
46162,-8
46212,-43
46261,-1
46311,-18
46364,-16
46411,-25
46466,-36
46512,-58
46581,-53
46611,-37
46661,-57
46711,-21
46761,-13
46811,-35
46861,-36
46911,-57
46963,2
47011,-14
47061,-44
47111,-42
47162,-63
47211,-62
47261,-54
47312,-61
47361,-56
47412,-23
47462,-45
47512,-49
47585,-23
47612,-42
47661,-45
47712,-51
47761,-50
47811,-62
47861,-46
47911,-61
47962,-37
48011,-40
48062,-61
48113,-40
48161,-40
48212,-52
48261,-41
48311,-50
48362,-39
48411,-51
48461,-54
48511,-38
48562,-40
48627,-47
48687,-40
48761,-48
48811,-42
48861,-40
48911,-36
48961,-37
49012,-35
49063,-36
49111,-38
49161,-29
49212,-35
49261,-43
49312,-33
49362,-39
49412,-33
49462,-40
49511,-39
49561,-40
49622,-37
49661,-37
49710,-35
49760,-38
49811,-33
49862,-47
49911,-43
49961,-42
50012,-42
50061,-41
50112,-40
50161,-32
50212,-45
50261,-34
50311,-34
50362,-39
50411,-46
50461,-35
50511,-33
50561,-31
50611,-41
50675,-36
50712,-36
50762,-39
50811,-36
50862,-36
50911,-43
50961,-36
51011,-38
51062,-38
51112,-39
51161,-37
51211,-41
51261,-39
51311,-38
51362,-44
51411,-38
51466,-38
51511,-35
51562,-38
51612,-34
51673,-37
51716,-36
51761,-35
51811,-42
51861,-39
51911,-39
51961,-39
52011,-37
52061,-40
52111,-42
52161,-38
52211,-35
52261,-38
52311,-37
52362,-37
52411,-37
52461,-46
52512,-35
