time,dB(SPL)
18800,89.08165
18851,83.61742
18902,81.04618
18952,89.23417
19001,82.87466
19051,80.19412
19101,74.18031
19151,74.93580
19201,79.55081
19251,76.05411
19301,65.24427
19351,80.94861
19401,89.74842
19451,89.74786
19501,75.63511
19563,67.88553
19601,72.09963
19653,67.88203
19701,69.16974
19751,79.69325
19801,77.73207
19851,66.75717
19901,67.92399
19951,65.86283
20001,66.30261
20052,66.34036
20101,65.31993
20151,64.66500
20201,63.07020
20250,65.02303
20301,65.23002
20351,63.68247
20401,84.06610
20451,73.14112
20500,77.90182
20569,77.33874
20628,73.84989
20653,75.38459
20701,75.70944
20751,83.37407
20801,81.19959
20851,75.78597
20901,68.47802
20951,70.44888
21001,67.74067
21051,69.50761
21101,69.62885
21151,70.94565
21201,69.42877
21250,69.45513
21301,68.04523
21351,65.86283
21400,65.80069
21451,67.47295
21501,64.36546
21564,66.71317
21600,67.84338
21651,68.37265
21701,69.53084
21753,69.05719
21801,67.77978
21851,67.95185
21901,71.21248
21950,71.50145
22001,68.96175
22051,71.04606
22101,66.83660
22151,72.25991
22201,71.17657
22251,71.13811
22302,72.56165
22351,68.79612
22401,72.18975
22451,72.55346
22501,70.36501
22574,72.63293
22601,73.39377
22650,73.64832
22701,70.34128
22751,72.48358
22800,69.99649
22851,71.86794
22901,69.62599
22951,75.99095
23000,71.08978
23053,69.54243
23101,66.69711
23151,66.96610
23201,66.66088
23251,66.34873
23301,67.27224
23351,67.57885
23401,64.81598
23451,64.67008
23501,65.08129
23566,65.38091
23601,69.05106
23651,69.73144
23701,69.73144
23751,70.06219
23801,69.71443
23852,70.68052
23900,71.11881
23950,71.67078
24000,69.81041
24050,72.81758
24101,71.99984
24152,71.72499
24201,67.14726
24252,68.61762
24301,67.96575
24351,69.24197
24401,69.76819
24451,69.31658
24501,67.11286
24565,69.81321
24603,69.06025
24651,67.31350
24701,68.49110
24751,68.43537
24800,68.44194
24851,67.56069
24901,66.90355
24950,64.76092
25001,67.81517
25050,69.57998
25101,66.04229
25151,63.39936
25200,65.56592
25251,64.51652
25301,63.59678
25351,68.19866
25401,62.86654
25452,64.33914
25500,64.42828
25563,64.66500
25600,64.82096
25651,70.84655
25701,70.65254
25751,72.39855
25801,72.62075
25851,71.96486
25901,71.91213
25951,71.20052
26001,71.74524
26052,69.06025
26101,70.74378
26151,69.31063
26201,64.84586
26251,63.53918
26301,61.82630
26352,65.66602
26401,61.47437
26451,61.35629
26500,62.08291
26561,63.21537
26601,62.20506
26651,65.60701
26701,68.04867
26750,71.85907
26800,72.68955
26851,71.81461
26900,68.39581
26951,68.25257
27001,68.03490
27051,68.30615
27101,62.16453
27151,63.95663
27201,63.26919
27250,62.97205
27301,54.37003
27351,50.70588
27400,61.88942
27451,59.00730
27501,53.00615
27563,62.42463
27601,64.84088
27651,62.65800
27701,63.20937
27752,64.26504
27803,61.42291
27851,60.99986
27901,59.36966
27952,65.14877
28000,66.19686
28051,65.99450
28101,62.27218
28152,66.19686
28202,62.31886
28251,65.14877
28301,64.97417
28351,69.75125
28402,65.98143
28451,70.78403
28500,68.27940
28550,65.01815
28645,62.50963
28652,65.56592
28701,64.04977
28751,66.61233
28801,64.82096
28851,67.82223
28901,68.01766
28952,65.22526
29002,68.24921
29052,79.37059
29101,66.86817
29151,64.99375
29201,64.37071
29251,65.61612
29303,69.36990
29351,71.29332
29401,69.77383
29452,65.41358
29502,67.57885
29550,70.43583
29614,71.90772
29651,67.55705
29701,64.01701
29751,62.15098
29801,57.13458
29851,61.95902
29901,63.59678
29952,66.95050
30001,66.43197
30052,63.26323
30102,64.91025
30151,66.04662
30201,64.27567
30251,67.16631
30301,61.74853
30351,60.99986
30401,56.02807
30450,66.63259
30501,65.61612
30551,65.90694
30612,64.10950
30651,66.56351
30701,62.94115
30753,66.22236
30801,67.99001
30851,66.59609
30901,67.44719
30951,67.13581
31001,67.15107
31053,68.53023
31103,68.74550
31151,67.78332
31201,66.48976
31251,74.97926
31301,72.36096
31351,70.39394
31401,70.76393
31451,71.66398
31500,69.62885
31550,70.16251
31611,66.73320
31652,68.15801
31701,66.30261
31751,66.43611
31801,69.60589
31850,66.95050
31901,66.53900
31951,70.19480
32001,67.61146
32051,66.67700
32101,66.57982
32151,70.22162
32201,70.54228
32252,68.07956
32301,67.60784
32351,68.86839
32401,67.02820
32451,65.25377
32501,66.05095
32550,67.08985
32613,68.43537
32653,67.55705
32702,69.00498
32751,72.02163
32801,67.38803
32851,69.50470
32901,67.56796
32950,66.77709
33000,67.73711
33051,67.09369
33101,68.54972
33151,67.19671
33200,67.31724
33251,67.70855
33301,68.56594
33351,67.43982
33401,67.56432
33451,67.86448
33501,65.93769
33551,68.30948
33614,65.44612
33653,70.86397
33701,69.35512
33752,70.23499
33801,69.30766
33851,70.81660
33900,66.93879
33951,68.62728
34001,64.03340
34051,68.58535
34101,69.46098
34151,71.62534
34201,68.52046
34251,69.35216
34300,68.41232
34351,80.82232
34401,75.78879
34451,69.17880
34501,68.14102
34551,63.10064
34602,65.52464
34662,67.70855
34701,68.99574
34751,66.79300
34800,67.17392
34851,65.62976
34901,67.21187
34951,64.83591
35001,62.87902
35051,65.50162
35102,64.92012
35152,64.93981
35202,66.34036
35251,67.70140
35301,69.66318
35351,68.69776
35401,66.25201
35451,64.95947
35501,65.65244
35551,66.46504
35602,64.32860
35665,65.55218
35702,63.46955
35751,64.53200
35801,62.95353
35852,60.18051
35901,62.56799
35950,62.88526
36001,65.03276
36051,62.01430
36101,63.21537
36151,61.30412
36201,63.73348
36251,64.16883
36301,63.83461
36351,64.65484
36405,65.43683
36450,67.64034
36501,66.31101
36551,66.36961
36601,68.41891
36665,66.68908
36700,67.16631
36751,65.28218
36800,64.07154
36851,65.42754
36901,68.15122
36951,69.67460
37001,68.15461
37051,71.09947
37101,71.46208
37151,73.44381
37201,70.67544
37250,68.27605
37301,76.02396
37351,86.72919
37401,75.07932
37452,75.28651
37501,74.86235
37551,72.71169
37601,69.48724
37665,65.46466
37701,67.71213
37751,77.71288
37801,79.65899
37851,76.32483
37901,77.86858
37951,72.48564
38002,70.82160
38051,79.33785
38101,75.03482
38151,73.59945
38201,80.41137
38250,77.70044
38301,70.59374
38351,89.75351
38400,89.43962
38451,89.74899
38501,81.79033
38552,75.44350
38601,66.50210
38663,71.27199
38706,78.43477
38751,70.45149
38801,84.05521
38851,83.10733
38900,84.68478
38951,81.18900
39001,67.20050
39052,69.96621
39101,71.85020
39150,70.89624
39201,65.36219
39253,68.95246
39301,71.78111
39352,70.47753
39401,66.61233
39451,67.08985
39501,64.40739
39550,65.54301
39601,67.70855
39663,66.37379
39707,71.05580
39751,68.80874
39803,71.99330
39851,70.50867
39901,68.59505
39950,67.88903
40001,69.39055
40050,77.72191
40101,72.70565
40151,73.05846
40201,74.04344
40251,74.73271
40300,65.11510
40352,65.98143
40401,68.71689
40451,65.92453
40502,68.31615
40551,67.69423
40601,67.98655
40651,73.81986
40715,74.04344
40760,76.14529
40802,76.32615
40852,75.04404
40901,75.32379
40951,78.81531
41001,74.53943
41051,74.75975
41100,69.70875
41151,69.02652
41201,65.15357
41251,67.60784
41301,69.52504
41350,70.37291
41401,66.04662
41451,67.22322
41501,78.29004
41551,78.83222
41601,73.59219
41651,79.31814
41713,82.81896
41752,83.12007
41800,84.48185
41851,87.05908
41901,84.35968
41951,84.40530
42001,79.17128
42051,84.65484
42102,72.09963
42151,70.56290
42200,69.34920
42251,69.94689
42301,64.82096
42351,67.73711
42400,66.55127
42451,67.76913
42501,66.78107
42551,66.21387
42601,78.92020
42651,69.40821
42713,68.19190
42752,74.93268
42800,73.70588
42850,71.26725
42900,68.51720
42950,66.57574
43000,70.42015
43050,72.61466
43101,74.59787
43152,82.72934
43201,85.64111
43251,84.80849
43301,79.87842
43351,86.59324
43401,79.25401
43451,70.10028
43501,75.55723
43551,72.92807
43600,81.60459
43651,78.25613
43713,74.67037
43751,70.60399
43801,70.44628
43851,78.79238
43904,81.82208
43951,89.73399
44000,84.51910
44051,82.06101
44101,69.00190
44151,83.66027
44200,78.11160
44250,79.64090
44301,71.61850
44350,70.06219
44401,65.47391
44451,80.48068
44501,80.09159
44551,75.97577
44601,74.28156
44651,72.90255
44715,71.39918
44754,75.56592
44801,83.74139
44851,79.63637
44900,84.05685
44951,88.54907
45000,79.09642
45051,77.37759
45101,75.66234
45152,80.26602
45201,76.29028
45251,73.33410
45302,69.57998
45353,68.67860
45401,69.19087
45452,68.69457
45501,72.64712
45551,68.59182
45601,83.05860
45652,79.29085
45701,74.06927
45766,83.57321
45801,78.19754
45852,80.63382
45904,77.76359
45951,76.17502
46001,79.71840
46051,80.53067
46101,80.23310
46151,74.79777
46200,71.89006
46251,69.62885
46301,79.15693
46351,71.39684
46401,78.52067
46451,79.96955
46501,78.45762
46551,72.23234
46601,69.82163
46651,69.16974
46701,65.84955
46762,75.05479
46801,74.50516
46851,81.81644
46901,67.51327
46951,85.46975
47002,77.01170
47052,86.95284
47103,81.51167
47152,69.91921
47200,67.19671
47250,69.87474
47300,68.88714
47351,68.30615
47400,68.33614
47450,67.96227
47500,67.24588
47550,68.36934
47600,69.16671
47651,67.37317
47701,66.78903
47763,68.76452
47801,68.03146
47851,67.91352
47901,66.75318
47951,68.87777
48001,68.45836
48051,69.04186
48101,70.64234
48152,67.87852
48201,67.05522
48252,68.81189
48301,65.57964
48351,67.62230
48401,66.95440
48451,67.06293
48502,66.93488
48551,68.19190
48601,68.48456
48651,67.00884
48701,70.31483
48766,70.51126
48802,69.39644
48851,67.13199
48901,67.63674
48951,67.71213
49001,67.54248
49051,65.78286
49102,69.86916
49151,64.79600
49201,66.25201
49251,65.95521
49301,67.54977
49351,66.45265
49401,66.50210
49452,66.85240
49501,65.72913
49551,69.41409
49601,68.68179
49651,70.35711
49701,70.56548
49751,68.79612
49822,63.73348
49851,70.22697
49900,69.92198
49951,67.57885
50001,68.00731
50052,69.26591
50102,68.78665
50151,67.78332
50201,69.23897
50250,67.46560
50300,67.86799
50350,70.02392
50400,72.20255
50450,70.48013
50501,66.36961
50552,66.11133
50600,70.73622
50651,69.35808
50701,68.75501
50753,70.24034
50818,71.05336
50851,70.74883
50900,74.08129
50951,78.06614
51001,72.97695
51051,74.04516
51101,67.82576
51151,67.73355
51201,66.07688
51251,65.07161
51301,66.60828
51350,73.01780
51401,70.53454
51451,72.77378
51501,70.69068
51550,69.73994
51601,70.20285
51651,67.86448
51701,72.72575
51751,71.98456
51812,71.05093
51851,70.56033
51901,68.40902
51951,71.12846
52001,71.40619
52050,69.59726
52101,69.42877
52151,67.57159
52201,71.36638
52251,68.44851
52301,67.79395
52350,67.02820
52403,68.96485
52451,75.05326
52502,69.04186
52551,67.83634
52601,67.74067
52651,71.53374
52701,66.20111
52751,65.97270
52814,64.15269
52856,64.29158
52901,62.85404
52950,65.32463
53001,65.99450
53051,67.40286
53102,67.35829
53151,77.12491
53201,68.07956
53250,68.72325
53300,68.69138
53351,68.54323
53401,69.28084
53451,69.51342
53502,69.83284
53551,70.86646
53601,66.33199
53651,63.64258
53701,60.78035
53751,64.19030
53814,64.58852
53851,67.22700
53901,65.42754
53951,67.67990
54000,68.72007
54051,67.68707
54101,69.44928
54151,68.77085
54201,68.79612
54251,68.46492
54301,67.18152
54351,68.64977
54401,69.49307
54451,72.28529
54502,71.01435
54551,69.98824
54600,71.51761
54651,70.90614
54701,67.31724
54751,69.81321
54813,67.36202
54852,67.23833
54901,71.42253
54951,71.71823
55001,69.99924
55051,71.62534
55101,71.18856
55152,70.88384
55202,69.45220
55251,70.09485
55300,70.94072
55350,70.48273
55400,70.70335
55451,70.59117
55501,71.78558
55551,71.25537
55601,71.32639
55651,73.52106
55701,73.70229
55751,70.39656
55812,71.36638
55851,71.54754
55900,68.94936
55951,67.85042
56001,68.08983
56051,70.63979
56100,71.03388
56151,72.44221
56201,70.11114
56250,68.49763
56302,65.38091
56351,67.62952
56401,66.85635
56451,69.26890
