time,azimuth
12801,-106
12851,-129
12901,-120
12951,-134
13014,-117
13051,-124
13101,-119
13151,-115
13201,-105
13252,-121
13302,-130
13351,138
13402,-123
13453,-117
13501,-141
13552,-134
13601,-105
13652,-117
13702,-126
13751,-124
13802,-122
13851,-118
13902,-124
13951,-126
14015,-124
14051,-133
14102,-118
14151,-133
14201,-126
14252,-121
14301,-125
14352,-117
14401,-87
14451,-115
14502,-134
14552,122
14601,-121
14653,-119
14701,-132
14752,-96
14801,-111
14851,-121
14901,-125
14951,-125
15016,-123
15052,-132
15101,-148
15152,-126
15202,-131
15251,-126
15301,-137
15351,-123
15401,-128
15452,-140
15501,-118
15552,-128
15601,-76
15651,-125
15701,-133
15751,-131
15802,-140
15851,-124
15902,-124
15951,-138
16015,-119
16051,-125
16101,-128
16155,-130
16201,-125
16251,-133
16301,55
16351,178
16402,-126
16451,-130
16503,-142
16553,-127
16602,-125
16651,-132
16701,-128
16752,-124
16802,-125
16851,-123
16902,-127
16952,-145
17049,-130
17072,-130
17101,-171
17156,-124
17201,-131
17252,-128
17301,-129
17351,-134
17402,-136
17452,-121
17501,-136
17552,-131
17602,-136
17651,-138
17701,-140
17752,-139
17802,-142
17851,-159
17902,-132
17952,-136
18019,-129
18052,-127
18102,-140
18153,-141
18204,-136
18252,-135
18301,-139
18351,-140
18402,-149
18451,-147
18501,-152
18552,-154
18602,-164
18652,-171
18701,-175
18752,179
18802,173
18852,172
18902,170
18952,172
19015,156
19052,115
19101,133
19151,124
19202,121
19252,91
19301,74
19352,81
19402,112
19451,123
19502,88
19552,79
19601,91
19652,96
19702,75
19752,78
19802,64
19851,85
19902,92
19952,80
20002,127
20063,97
20102,86
20152,119
20201,130
20253,95
20302,81
20351,110
20401,120
20451,83
20501,89
20552,124
20601,120
20653,88
20701,83
20751,112
20801,100
20851,112
20901,122
20951,119
21001,91
21084,86
21102,90
21151,95
21201,90
21251,113
21301,132
21352,96
21402,87
21453,109
21501,99
21552,85
21601,82
21652,104
21702,92
21751,70
21804,92
21852,151
21902,81
21951,63
22001,111
22070,146
22101,87
22152,95
22201,132
22251,95
22301,81
22351,95
22401,138
22451,90
22501,90
22552,128
22602,121
22658,91
22707,79
22751,101
22801,94
22851,85
22901,89
22951,139
23001,105
23064,96
23101,95
23154,92
23201,104
23252,119
23301,127
23352,89
23401,90
23452,117
23504,122
23551,84
23601,95
23651,142
23702,140
23751,92
23801,102
23852,136
23905,118
23951,77
24001,99
24051,112
24111,90
24152,83
24201,124
24251,158
24301,69
24352,80
24401,153
24451,140
24501,99
24551,92
24602,101
24652,127
24701,90
24751,77
24802,125
24851,132
24901,74
24951,76
25001,119
25053,124
25141,87
25157,77
25201,84
25251,88
25301,117
25352,72
25401,64
25452,88
25501,83
25551,112
25601,104
25651,122
25701,103
25751,112
25802,120
25851,99
25901,108
25951,99
26001,78
26050,73
26117,96
26151,89
26202,76
26251,72
26301,153
26351,177
26402,141
26451,152
26502,161
26551,161
26602,157
26652,145
26702,140
26751,152
26801,161
26852,155
26901,146
26952,140
27002,154
27052,161
27114,172
27152,171
27202,145
27254,169
27301,-180
27352,170
27402,136
27451,161
27501,165
27551,147
27602,133
27652,165
27702,179
27751,166
27802,170
27852,179
27902,144
27952,155
28002,178
28052,177
28114,132
28152,129
28201,-177
28252,177
28302,145
28351,167
28402,-170
28452,178
28501,140
28552,-167
28603,-175
28652,128
28702,120
28752,163
28801,172
28852,155
28902,164
28952,-175
29002,-173
29052,169
29149,140
29152,-178
29201,-174
29251,176
29302,152
29351,177
29401,-175
29462,172
29501,124
29551,-162
29602,-171
29651,179
29701,175
29752,-166
29801,-163
29851,170
29901,150
29952,154
30001,167
30052,178
30114,-171
30151,-169
30202,-160
30251,-177
30302,-145
30352,-171
30402,167
30451,114
30502,179
30551,-162
30601,158
30652,143
30701,-178
30752,-177
30802,-171
30851,-171
30905,163
30951,165
31001,177
31052,-176
31113,172
31152,122
31201,159
31253,-179
31303,153
31352,154
31402,-173
31451,-170
31502,159
31552,164
31601,177
31652,-170
31701,151
31752,133
31801,173
31853,-173
31902,157
31952,168
32003,168
32052,-167
32112,138
32151,168
32201,-176
32251,156
32308,126
32352,151
32402,166
32451,171
32501,161
32551,176
32602,-168
32653,-162
32702,-152
32751,-144
32801,-146
32852,-142
32901,-141
32952,-151
33002,-143
33053,-145
33146,-146
33152,-139
33201,-134
33251,-130
33301,-135
33351,-133
33401,-136
33452,-146
33501,-139
33553,-121
33601,-135
33651,-144
33702,-124
33752,134
33802,-131
33853,-144
33902,-117
33951,-125
34002,-121
34052,-118
34101,-23
34164,46
34202,-127
34253,-132
34301,-154
34352,-145
34401,-123
34451,-120
34502,-114
34551,-94
34603,-119
34655,-125
34702,-76
34751,-99
34802,-122
34851,-124
34901,40
34952,-112
35002,-118
35056,-120
35102,-124
35165,-111
35201,-125
35251,-113
35301,-49
35351,-99
35402,-140
35451,-146
35501,-103
35552,-120
35601,-127
35651,-118
35702,-85
35751,-112
35802,-126
35851,-123
35901,-112
35952,-120
36002,-129
36051,12
36102,-82
36152,-126
36214,-126
36253,-127
36301,-128
36351,-113
36401,-129
36451,-111
36502,-54
36551,-127
36602,-138
36663,-140
36701,44
36751,-131
36801,-131
36851,-101
36901,-100
36952,-125
37001,-131
37052,-129
37105,-122
37151,-127
37202,-141
37284,-147
37302,64
37351,87
37401,-141
37451,-139
37501,-129
37551,-116
37602,-130
37651,-128
37703,-82
37751,-139
37802,-146
37851,-169
37901,-140
37952,-133
38002,-133
38051,-109
38102,-119
38152,-131
38201,-132
38263,-123
38301,-124
38352,-133
38401,-125
38452,113
38501,-125
38551,-139
38602,-129
38653,-121
38702,-130
38752,-126
38801,-74
38852,-102
38901,-134
38951,-149
39001,-147
39052,-136
39101,-139
39152,-141
39201,-124
39267,-79
39303,-79
39351,-113
39401,-128
39451,-113
39501,-98
39552,-107
39601,-108
39651,-107
39701,-99
39752,-98
39801,-89
39852,-92
39901,-91
39951,-84
40002,-87
40053,-66
40102,-35
40152,-54
40201,-94
40251,-15
40315,-5
40351,-8
40401,8
40452,30
40502,0
40551,-79
40601,21
40650,-6
40700,-19
40751,-53
40802,-40
40852,-12
40901,-13
40952,-31
41002,-77
41051,-19
41101,34
41151,-18
41202,-48
41254,-58
41319,-21
41362,-13
41403,-70
41451,-25
41501,24
41551,-28
41602,-119
41651,-88
41702,-11
41752,29
41801,-25
41851,-22
41901,-32
41952,-72
42002,-16
42052,16
42102,-58
42151,-108
42202,13
42251,49
42302,-33
42374,-82
42402,-10
42451,4
42502,-92
42551,-98
42604,-1
42652,0
42704,-86
42752,-161
42801,39
42852,36
42901,-88
42951,-10
43001,-40
43051,-10
43102,-66
43152,-88
43201,-61
43253,-35
43302,-31
43364,-108
43401,-13
43451,6
43501,-62
43552,-78
43602,50
43651,7
43701,-91
43752,-85
43801,-13
43852,-28
43901,-86
43952,-49
44001,60
44052,-4
44101,-120
44152,-24
44202,47
44252,-19
44302,-92
44365,-47
44402,-3
44451,-55
44502,-100
44551,-49
44601,69
44651,6
44701,-72
44751,-102
44804,30
44854,18
44902,-38
44953,-96
45004,-73
45053,-4
45103,-16
45151,-48
45201,-129
45251,30
45301,26
45391,-59
45403,-108
45456,-38
45501,-41
45551,-74
45601,-82
45651,-72
45702,-44
45751,-37
45802,-76
45852,-78
45902,-35
45951,2
46002,-44
46053,-78
46101,-76
46151,-66
46202,-55
46252,-57
46302,-68
46363,-83
46402,-74
46451,-68
46501,-67
46552,-58
46602,-68
46652,-69
46705,-66
46751,-65
46802,-77
46852,-73
46901,-76
46952,-69
47002,-69
47054,-54
47102,-77
47151,-75
47202,-46
47251,-53
47302,-74
47362,-69
47402,-67
47454,-68
47502,-62
47553,-62
47601,-67
47652,-68
47701,-64
47751,-71
47802,-66
47851,-67
47902,-64
47951,-63
48001,-65
48052,-63
48101,-64
48152,-60
48202,-60
48251,-64
48303,-60
48366,-69
48401,-64
48451,-65
48501,-64
48551,-60
48602,-60
48651,-65
48701,-61
48753,-61
48804,-61
48852,-61
48902,-60
48951,-62
49001,-65
49051,-63
49102,-61
49151,-62
49202,-60
49252,-60
49301,-62
49365,-64
49401,-67
49451,-53
49501,-61
49551,-61
49601,-64
49651,-59
49702,-58
49751,-61
49802,-61
49852,-61
49901,-59
49952,-59
50002,-60
50051,-66
50103,-60
50152,-60
50203,-59
50251,-60
50301,-70
50351,-67
50413,-53
50451,-49
50501,-63
50552,-58
50601,-60
50652,-51
50701,-63
50751,-65
50802,-61
50851,-61
50901,-53
50952,-55
51002,-56
51052,-57
51101,-60
51152,-59
51202,-58
51251,-59
51302,-60
51352,-61
51414,-56
51452,-61
51501,-58
51551,-53
51602,-64
51652,-61
51701,-61
51751,-60
51801,-58
