time,dB(SPL)
45389,46.14992
45402,64.97417
45455,72.79371
45501,65.71565
45550,69.66033
45600,67.17012
45651,67.17772
45701,63.46373
45751,59.33222
45801,62.06239
45851,57.27835
45901,66.21387
45951,62.61311
46001,71.66398
46051,63.29895
46101,68.77401
46151,60.33231
46201,54.13436
46252,56.77698
46302,50.26435
46362,40.42379
46401,35.41704
46450,73.83400
46501,74.24120
46551,70.76393
46601,57.85302
46651,39.91270
46704,46.60828
46751,33.44196
46801,41.36372
46851,42.98438
46901,56.67569
46951,74.53291
47001,75.69377
47053,58.68997
47101,57.02517
47151,53.31162
47201,48.88090
47251,51.17417
47301,44.60898
47362,33.80392
47402,46.72919
47451,40.17200
47501,49.36695
47553,52.10610
47601,46.48565
47651,30.62958
47700,30.88136
47751,34.15140
47801,39.55447
47851,35.26856
47901,47.08217
47951,36.39088
48000,54.94824
48051,49.82723
48101,42.27887
48151,50.83158
48201,46.23508
48251,44.65992
48301,54.55083
48366,52.34001
48401,58.35011
48451,62.04867
48500,55.17824
48551,58.33960
48601,57.83075
48650,54.56708
48701,53.71483
48750,58.21249
48802,61.51094
48852,56.97609
48901,59.77118
48951,62.68354
49001,66.05527
49051,61.85441
49101,63.13704
49151,63.01513
49201,60.44857
49251,61.91036
49301,62.78498
49365,59.65447
49401,62.29222
49451,60.42379
49501,59.80678
49551,62.77868
49600,63.49863
49651,62.86030
49701,65.70664
49751,67.18152
49801,63.51024
49851,71.97362
49901,65.52924
49951,63.13704
50001,55.11750
50051,54.04861
50102,54.82303
50152,53.40492
50202,56.72648
50251,59.21892
50301,59.29462
50351,57.91949
50413,57.46641
50451,57.77482
50500,61.16852
50551,64.77597
50601,66.31521
50651,67.22700
50701,67.16251
50750,59.62731
50801,58.96826
50851,60.24831
50901,58.47524
50951,60.39063
51001,60.57955
51051,56.53445
51101,69.15158
51151,70.87391
51201,62.87902
51251,73.91138
51301,72.53297
51351,65.23477
51413,61.21396
51451,46.27734
51500,53.64290
51550,54.87020
51601,53.34906
51651,37.26646
51700,34.15140
51750,40.66848
51801,46.76913
