time,azimuth
42518,-149
42568,-132
42619,-138
42669,-140
42719,-138
42813,-100
42834,-113
42868,-113
42918,-87
42968,-107
43018,-97
43068,-91
43119,-92
43168,-93
43222,-92
43277,-93
43319,-96
43369,-105
43418,-100
43468,-72
43518,-16
43568,-54
43618,-26
43669,-3
43718,8
43779,-2
43818,-22
43868,-17
43919,-16
43968,-64
44018,-46
44070,-17
44119,-58
44169,-63
44218,-34
44268,-8
44319,0
44368,-7
44419,-47
44469,22
44519,-29
44568,-43
44619,-31
44669,-50
44719,-19
44782,-39
44819,-79
44869,-20
44918,-2
44968,-23
45019,10
45069,-11
45119,-35
45169,-62
45220,-58
45269,-31
45318,-62
45369,-59
45418,-10
45469,34
45518,-21
45571,-22
45618,-18
45668,-1
45719,-28
45786,-57
45819,-40
45869,-7
45919,-79
45968,-167
46018,46
46068,4
46119,-49
46168,22
46218,5
46269,-26
46319,-51
46369,-48
46419,-31
46468,-75
46518,-60
46568,-15
46618,12
46668,-14
46719,3
46801,-3
46819,-12
46869,-16
46918,-69
46968,-31
47018,-25
47068,-50
47119,-17
47170,48
47218,21
47268,-26
47321,12
47368,-20
47418,-31
47468,-33
47519,-76
47568,-9
47618,-59
47669,-54
47718,-1
47788,24
47819,-19
47869,-18
47918,-1
47968,-28
48019,-34
48068,-69
48120,-8
48171,-20
48219,-58
48268,62
48319,55
48368,6
48419,-13
48468,-14
48519,-27
48568,-35
48618,-45
48669,-57
48722,-77
48789,-81
48819,-38
48868,-19
48921,-28
48969,-18
49018,-14
49069,-16
49118,-6
49168,-37
49219,-38
49268,-57
49319,-66
49369,-17
49419,-57
49468,-49
49519,-53
49568,-50
49618,-56
49668,-54
49719,-41
49780,-27
49819,-30
49868,-29
49918,-24
49969,-44
50018,-50
50069,-36
50118,-29
50168,-40
50218,-36
50268,-42
50320,-32
50369,-17
50419,-38
50469,-32
50518,-40
50569,-35
50618,-28
50669,-24
50718,-31
50821,-32
50831,-31
50868,-42
50918,-31
50968,-23
51018,-32
51068,-32
51119,-28
51168,-32
51219,-28
51268,-43
51319,-28
51368,-27
51418,-25
51468,-36
51521,-30
51568,-36
51618,-33
51668,-28
51719,-32
51768,-35
51832,-30
51868,-39
51923,-33
51970,-23
52018,-36
52068,-34
52118,-39
52168,-32
52218,-22
52269,-28
52318,-30
52369,-27
52420,-32
52469,-27
52518,-42
52568,-31
52619,-32
52669,-34
52718,-34
52769,-30
52832,-38
52869,-25
52918,-28
52969,-36
53018,-30
53068,-31
53118,-27
53168,-35
53218,-37
53268,-30
53319,-34
53368,-26
53419,-28
53468,-19
53519,-32
53568,-31
53618,-27
