time,dB(SPL)
19518,66.21811
19568,74.72634
19618,71.26962
19668,65.03763
19718,68.25929
19768,65.76051
19818,70.30157
19868,68.17497
19918,67.43613
19968,68.64656
20018,69.86079
20068,68.78349
20118,70.33335
20168,67.19292
20219,67.69423
20268,65.33404
20318,67.00496
20381,65.95083
20419,68.66259
20468,65.50623
20518,66.51852
20569,71.28622
20618,75.35499
20668,73.68613
20718,71.39450
20768,69.23297
20818,66.00321
20868,69.54243
20917,66.24778
20968,65.21573
21017,67.86799
21068,64.71562
21118,58.24444
21169,64.73075
21218,71.93854
21268,65.18232
21318,63.86806
21367,67.46927
21431,68.21892
21468,64.64467
21518,65.45076
21568,65.52924
21618,63.41696
21668,55.11750
21718,63.39936
21768,64.44913
21818,64.68022
21868,60.85151
21919,65.39026
21968,66.63259
22018,68.25929
22068,74.66876
22118,77.74784
22167,78.32487
22218,74.52965
22268,76.39877
22318,73.57947
22368,73.96201
22454,73.60490
22469,74.96531
22517,70.57576
22568,70.29361
22618,71.93194
22668,65.97270
22718,68.62406
22767,68.88714
22818,72.63090
22868,69.56844
22917,68.52697
22968,66.76116
23017,73.41605
23068,70.87640
23119,70.50867
23168,69.65176
23218,73.68434
23269,69.75408
23317,68.33946
23368,63.85692
23418,64.43350
23480,70.74883
23518,72.87892
23569,69.74277
23618,68.27605
23668,71.93194
23718,71.66398
23768,69.83284
23818,70.35183
23868,71.34288
23918,74.07099
23968,73.45488
24018,74.16842
24068,75.48304
24118,78.45762
24169,78.39933
24218,75.51075
24268,74.39988
24319,73.61215
24370,71.36638
24417,69.57133
24480,70.64234
24518,73.19072
24569,76.07733
24617,75.70232
24668,68.50742
24718,68.70414
24768,65.15357
24818,65.68861
24868,62.41806
24918,63.80663
24968,61.95902
25018,61.61974
25067,61.39336
25118,71.36873
25168,63.17328
25219,60.74853
25268,61.81926
25318,52.72976
25368,50.85651
25418,59.07519
25468,53.67894
25535,57.36113
25569,54.13436
25618,60.00000
25668,65.72464
25717,61.57638
25768,65.31993
25818,66.59202
25868,63.16725
25918,63.89029
25968,62.02119
26018,65.26325
26068,62.58090
26118,62.50312
26168,62.53561
26218,66.78903
26268,65.68410
26318,66.74519
26367,68.44194
26418,67.35085
26468,68.81818
26518,68.39581
26583,68.80874
26619,65.92013
26668,63.03965
26718,63.38761
26767,69.03266
26817,69.43756
26867,70.22162
26918,69.28084
26968,67.85394
27018,64.47511
27068,65.44612
27118,67.71213
27168,63.09456
27219,61.90339
27269,54.30335
27318,58.89952
27368,54.46911
27418,57.37289
27468,53.16023
27518,65.23952
27582,66.49388
27618,65.17753
27669,66.65281
27718,61.22151
27767,61.26667
27818,60.51431
27867,60.21448
27918,59.83338
27969,63.32268
28018,64.61919
28068,63.78419
28118,64.94965
28168,64.50619
28218,62.11020
28267,62.44432
28318,60.48150
28369,57.17074
28418,65.40426
28467,67.14726
28518,71.86129
28581,67.62230
28618,68.94936
28668,70.55002
28719,69.65461
28768,68.92453
28818,68.05554
28868,67.25342
28918,66.71317
28968,66.97388
29019,80.44362
29068,85.08274
29118,66.05095
29168,64.26504
29218,62.87902
29268,67.46560
29318,66.48153
29368,66.33618
29419,66.55535
29468,62.47703
29518,62.39831
29568,60.51431
29631,62.62596
29668,66.72919
29718,68.39251
29767,67.88203
29818,70.23499
29868,68.82133
29918,68.78349
29968,68.89650
30018,67.83986
30067,68.67220
30118,69.03573
30168,67.14345
30218,68.88402
30268,70.43583
30318,67.49130
30367,69.91089
30418,69.73711
30467,68.95556
30518,70.86646
30568,68.55621
30654,70.52679
30668,68.67220
30718,70.08126
30768,70.69575
30817,67.42875
30867,70.09485
30917,68.80558
30967,69.93859
31018,69.86916
31068,67.33593
31120,66.29419
31168,65.86725
31217,67.19292
31267,69.43463
31318,69.83004
31368,69.36990
31418,68.35607
31468,67.32846
31518,67.29477
31567,67.64394
31618,69.57422
31681,66.35291
31718,63.38761
31768,65.71115
31818,66.18408
31867,63.17931
31918,75.01634
31968,70.50867
32017,74.02618
32068,64.23842
32119,74.63178
32168,74.60595
32218,67.01659
32268,61.94515
32318,66.17129
32368,58.97804
32418,59.98261
32468,60.96106
32518,58.93887
32568,66.77311
32618,64.88059
32679,60.29041
32718,67.97615
32768,66.94660
32818,65.05706
32868,63.31675
32918,66.06824
32968,67.22700
33018,69.90533
33068,67.57885
33121,68.00385
33168,63.00899
33218,67.43982
33267,66.07688
33318,60.60390
33368,61.74853
33418,66.57982
33468,65.09579
33518,61.36372
33568,61.23659
33618,65.72913
33683,65.46466
33718,65.78286
33768,66.65281
33818,67.07448
33868,57.91949
33918,72.93395
33967,68.78981
34018,66.17556
34067,61.80516
34118,62.46396
34170,62.68992
34218,63.48701
34268,64.92012
34318,64.85580
34368,67.55341
34418,64.35494
34468,66.16275
34518,70.86397
34568,67.53154
34618,65.61612
34706,63.08239
34718,65.13916
34768,64.99375
34818,68.01766
34868,70.30157
34918,71.47136
34967,75.47573
35018,65.92453
35067,64.95947
35119,63.67109
35169,63.12492
35218,58.15897
35272,60.12932
35319,61.53281
35368,64.31804
35418,66.61233
35468,62.94115
35518,66.25624
35567,63.34635
35618,61.56188
35684,73.91839
35717,71.81906
35770,64.59875
35818,65.84512
35867,69.83843
35917,70.35711
35967,69.35808
36018,67.15107
36068,70.87391
36118,69.36695
36167,70.31218
36217,69.15158
36268,67.37689
36318,67.92399
36369,72.36096
36418,71.27199
36467,67.26472
36518,71.60709
36568,79.38459
36619,77.81177
36667,73.05266
36728,68.98648
36767,67.91002
36818,71.56361
36868,71.64127
36918,72.46912
36969,73.71483
37018,73.08160
37067,70.01022
37118,70.17598
37168,66.79698
37217,67.98655
37268,66.35709
37319,70.91356
37368,68.47474
37418,71.34053
37468,68.75818
37518,65.15357
37568,67.57885
37618,67.42875
37668,68.15801
37730,67.41766
37769,69.31063
37818,71.13570
37869,68.58535
37919,70.10843
37968,67.93445
38018,69.36990
38068,76.01572
38119,72.45050
38168,68.56594
38218,64.06066
38268,67.32472
38318,70.48273
38369,65.62067
38418,67.69423
38469,66.02928
38518,65.32463
38567,61.99361
38618,63.55650
38668,64.08783
38752,61.45969
38768,55.10225
38819,62.28555
38868,58.07265
38917,63.53340
38967,57.94154
39017,60.06921
39067,57.37289
39117,61.09226
39168,67.05522
39218,65.35282
39268,58.93887
39318,58.06180
39368,49.96621
39419,57.81959
39468,65.55677
39518,65.01328
39568,61.99361
39617,63.25726
39668,59.90393
39731,57.79723
39768,61.81926
39820,62.02807
39867,55.05633
39917,64.30746
39967,62.17806
40018,64.36020
40067,61.08460
40118,59.22842
40168,57.15871
40220,57.90845
40268,56.24489
40318,59.31344
40368,53.40492
40418,53.57037
40468,65.69763
40518,65.60246
40568,59.19037
40617,59.84223
40668,53.99675
40730,49.74277
40768,63.28706
40818,61.76272
40868,55.70660
40918,62.39172
40968,71.75871
41018,61.67005
41068,53.85694
41118,67.28727
41168,65.94645
41218,65.21097
41268,57.59338
41318,64.40739
41368,60.15496
41418,65.68410
41468,68.26264
41519,69.64890
41568,66.51031
41618,63.47538
41668,59.41623
41729,61.68437
41768,54.91710
41818,54.79145
41869,47.34712
41918,48.94316
41968,56.72648
42018,62.68992
42067,51.61850
42118,59.97390
42168,61.29664
42218,69.34624
42268,73.32661
42318,71.12364
42369,69.45805
42418,62.65800
42468,61.31159
42518,66.77311
42568,66.12850
42618,65.13435
42668,70.12739
42718,67.79395
42812,66.60828
42833,67.46560
42868,70.73622
42918,63.17328
42968,63.86249
43018,64.96437
43068,66.36961
43118,78.10080
43168,74.50189
43219,77.90514
43274,70.18405
43318,59.51782
43368,44.81098
43418,50.04854
43467,47.64034
43518,45.43683
43567,45.00840
43618,38.38156
43668,33.97940
43718,53.99675
43778,42.79758
43818,38.58838
43868,45.20143
43918,43.91799
43967,49.30766
44018,66.64473
44069,60.02602
44118,59.13297
44168,49.54243
44218,49.79917
44268,52.31900
44318,47.23456
44368,55.05633
44418,80.67892
44468,73.60852
44518,64.78098
44568,69.65176
44618,70.50608
44668,69.32252
44718,67.86799
44781,59.81565
44818,67.28727
44868,62.55505
44918,62.70265
44967,53.04493
45018,71.69341
45068,65.67507
45118,67.71570
45168,56.78956
45219,63.34044
45268,55.83381
45317,52.80963
45368,47.85394
45418,46.64877
45468,60.53883
45517,61.45969
45569,61.11521
45618,60.96884
45668,63.02740
45718,62.60024
45785,68.39581
45818,69.36399
45868,56.02807
45918,63.13704
45968,55.43175
46018,55.69235
46068,59.59097
46118,63.13704
46167,63.06410
46218,72.72173
46268,65.76051
46318,65.66602
46368,55.40231
46418,50.13010
46467,46.48565
46517,54.28660
46568,53.04493
46618,58.33960
46668,60.07782
46718,59.16172
46799,60.18902
46818,67.08985
46869,76.42372
46918,62.52912
46967,72.29373
47017,68.69776
47068,66.02494
47118,69.62025
47169,58.83023
47218,58.07265
47268,55.22352
47320,58.94867
47367,57.69591
47417,64.97907
47467,63.88473
47518,75.38311
47568,68.51720
47618,72.28317
47668,71.40619
47717,70.69321
47787,67.99693
47818,64.83591
47868,57.69591
47917,62.02807
47968,66.64473
48018,64.34441
48067,65.46003
48119,58.72022
48169,60.18051
48218,70.38343
48268,72.42353
48318,60.81205
48368,62.52912
48418,63.63116
48468,61.59086
48518,56.05547
48568,61.14571
48618,71.06552
48668,68.15801
48719,68.64335
48789,63.28111
48818,64.31804
48867,62.13741
48920,60.05196
48968,58.90937
49017,56.25827
49068,61.45969
49117,62.29222
49168,58.47524
49218,64.30217
49268,54.16842
49319,57.88632
49368,53.27402
49418,61.45969
49468,65.22050
49518,54.40319
49568,46.56759
49618,51.05336
49667,57.18277
49718,55.57749
49779,55.72082
49818,46.80888
49868,34.80725
49917,62.29222
49968,51.48063
50018,37.72981
50067,30.62958
50118,40.74853
50167,35.11750
50217,51.34053
50268,53.19832
50319,51.90992
50368,50.57833
50418,50.37028
50468,48.23239
50518,71.39918
50568,72.33581
50617,73.28532
50668,71.20292
50718,68.66900
50820,66.68505
50829,66.08119
50868,62.73441
50918,66.91923
50967,65.05221
51017,65.51083
51067,61.37114
51118,54.35341
51168,48.84960
51218,47.56796
51268,39.08485
51318,53.75058
51367,30.37028
51418,47.53154
51468,28.62728
51518,43.28706
51568,37.84189
51618,44.65992
51667,50.18405
51718,53.67894
51768,51.54984
51832,42.27887
51868,43.46373
51923,57.07396
51969,55.59193
52018,52.80963
52068,52.80963
52118,50.85651
52168,49.09690
52218,51.52683
52268,55.94535
52318,48.91208
52368,60.42379
52420,59.97390
52468,56.67569
52518,56.97609
52567,61.17611
52618,57.18277
52668,55.47573
52718,55.53402
52768,60.15496
52831,57.45478
52868,51.66398
52918,63.37584
52968,58.19112
53017,60.48150
53067,54.67999
53117,57.18277
53167,57.44313
53217,56.81466
53268,60.33231
53318,62.24540
53368,60.14642
53418,60.07782
53468,59.69954
53518,61.19127
53567,56.52150
53617,59.11376
