time,azimuth
13373,-118
13424,-109
13474,-121
13524,-99
13573,-94
13623,-118
13673,-140
13723,-119
13774,-113
13823,-114
13891,-103
13924,-106
13974,-109
14024,-107
14074,-114
14123,-114
14174,-111
14223,-112
14274,-124
14324,-122
14373,-117
14424,-117
14473,-116
14523,-106
14574,-104
14623,-99
14674,-97
14725,-102
14773,-118
14823,-123
14887,-106
14923,-106
14974,-109
15023,-109
15074,-101
15123,-98
15174,-110
15223,-107
15274,-113
15324,-109
15374,-107
15424,-109
15474,-123
15523,-120
15574,-119
15624,-112
15674,-109
15724,-110
15774,-104
15824,-103
15888,-125
15923,-120
15973,-119
16023,-114
16073,-112
16123,-107
16174,-110
16224,-110
16274,-109
16325,-113
16373,-113
16424,-111
16474,-104
16523,-109
16573,-116
16623,-115
16674,-118
16727,-118
16775,-115
16824,-113
16873,-110
16934,-107
16973,-108
17023,-118
17073,-119
17123,-113
17173,-113
17223,-113
17273,-107
17324,-111
17373,-109
17424,-117
17474,-112
17524,-107
17576,-113
17623,-115
17674,-112
17724,-115
17773,-119
17824,-111
17874,-126
17941,-116
17985,-119
18024,-123
18073,-117
18126,-123
18173,-123
18223,-129
18273,-129
18324,-129
18373,-133
18424,-140
18474,-142
18523,-143
18573,-147
18623,-155
18674,-163
18723,-163
18775,-170
18823,178
18874,175
18951,169
18975,167
19024,155
19073,143
19124,133
19175,129
19223,128
19273,130
19323,122
19373,119
19424,112
19473,111
19524,113
19574,115
19624,112
19673,113
19724,109
19774,102
19827,102
19873,93
19936,82
19973,91
20023,98
20073,101
20124,97
20173,95
20224,110
20274,100
20324,106
20374,116
20425,93
20474,88
20524,94
20573,103
20624,102
20673,96
20724,100
20773,100
20823,82
20873,100
20923,104
20984,127
21023,124
21073,137
21123,137
21173,136
21223,105
21273,109
21324,152
21373,107
21424,130
21474,166
21523,74
21577,78
21623,100
21673,105
21724,107
21773,115
21824,100
21873,172
21924,62
21988,72
22027,106
22073,126
22124,106
22173,119
22223,116
22274,106
22324,111
22374,110
22423,-178
22473,162
22523,106
22572,156
22623,123
22673,102
22724,108
22774,113
22823,94
22874,138
22924,104
22988,162
23027,-159
23074,91
23123,58
23173,118
23225,134
23274,121
23323,114
23375,120
23423,118
23475,139
23525,104
23573,-133
23624,109
23674,149
23723,176
23773,79
23824,84
23873,101
23924,103
23985,106
24027,137
24073,82
24124,-99
24173,102
24224,93
24273,37
24324,92
24375,105
24424,110
24473,95
24523,95
24573,109
24624,105
24673,86
24724,-172
24773,108
24824,136
24873,-179
24924,117
24996,82
25023,89
25074,93
25124,114
25174,129
25224,95
25273,157
25324,125
25373,27
25423,34
25473,102
25525,110
25574,105
25624,121
25674,128
25723,136
25774,86
25826,53
25874,76
25923,7
26023,6
26026,74
26074,55
26124,101
26174,157
26223,-175
26274,179
26323,-168
26373,-173
26424,-165
26473,168
26524,-175
26574,-169
26624,-172
26674,-171
26724,-175
26775,-171
26825,-176
26873,-165
26924,-173
26975,-178
27042,-178
27073,-172
27123,-169
27173,-172
27223,-172
27274,-168
27324,-166
27373,-169
27423,-169
27473,-165
27527,-169
27574,-165
27624,-162
27674,-166
27724,-170
27773,-166
27823,-168
27874,-173
27923,-168
27973,-179
28034,-178
28074,-166
28124,172
28174,-161
28224,172
28274,166
28324,-175
28375,-173
28423,172
28473,161
28523,163
28573,-176
28623,-177
28674,176
28726,-151
28774,178
28823,-173
28873,-156
28923,-173
28973,-167
29035,168
29073,-178
29123,174
29173,180
29223,-170
29273,-155
29323,-146
29374,-145
29424,-150
29474,152
29524,164
29573,175
29624,-169
29674,-178
29723,-176
29773,-158
29824,-144
29873,-152
29923,-161
29973,-143
30023,-174
30122,-162
30138,-163
30175,-173
30223,178
30273,-154
30323,-176
30372,-154
30422,-143
30473,-163
30523,-180
30573,-160
30624,-174
30674,158
30723,-176
30773,175
30824,173
30873,-179
30923,-165
30974,165
31024,-131
31087,-148
31124,-178
31174,-149
31223,158
31274,164
31324,-162
31374,179
31424,-175
31474,-174
31526,-173
31573,-135
31623,-148
31673,-140
31724,-166
31773,-180
31823,160
31874,-179
31923,-170
31973,-174
32024,-159
32085,-170
32123,-156
32173,-152
32223,-160
32274,-161
32324,-157
32373,-179
32424,177
32473,-173
32524,173
32573,-167
32624,-180
32673,-149
32723,-147
32773,-151
32823,-141
32873,171
32923,152
32974,-176
33023,-165
33086,-169
33125,180
33173,-154
33224,-173
33273,-141
33323,-146
33376,-173
33424,-146
33473,-160
33524,-156
33574,-165
33624,-167
33674,-176
33724,-169
33773,-158
33824,166
33873,-149
33924,-133
33973,-134
34024,-122
34088,-124
34124,-132
34173,-122
34223,-127
34273,-130
34323,-130
34373,-112
34423,-119
34474,-130
34523,-133
34573,-133
34624,-126
34673,-137
34724,-130
34774,-137
34824,-130
34875,-133
34927,-132
34973,-118
35024,-121
35088,-110
35123,-111
35173,-120
35223,-118
35273,-116
35323,-115
35373,-127
35423,-110
35474,-112
35523,-122
35574,-140
35623,-123
35674,-123
35724,-111
35774,-111
35824,-103
35873,-104
35923,-112
35973,-148
36023,-120
36085,-126
36123,-116
36173,-122
36225,-114
36273,-114
36325,-115
36374,-114
36423,-116
36473,-124
36524,-121
36573,-124
36624,-136
36673,-129
36723,-127
36773,-136
36824,-128
36873,-127
36924,-110
36973,-113
37023,-113
37086,-108
37123,-114
37174,-136
37223,-128
37274,-125
37323,-122
37374,-123
37423,-116
37474,-119
37524,-107
37573,-111
37624,-112
37674,-113
37724,-109
37774,-103
37825,-118
37873,-125
37923,-134
37973,-121
38023,-139
38108,-105
38124,-103
38173,-101
38223,-96
38273,-126
38323,-143
38373,-140
38423,-118
38474,-123
38523,-117
38573,-118
38623,-115
38673,-111
38725,-123
38773,-117
38824,-115
38874,-114
38924,-138
38973,-123
39024,-127
39087,-131
39124,-126
39173,-117
39223,-109
39273,-109
39324,-104
39374,-104
39423,-144
39474,-160
39524,-128
39574,-112
39623,-138
39673,-120
39724,-115
39774,-108
39824,-113
39873,-121
39923,-128
39973,-113
40024,-119
40084,-138
40124,-126
40173,-112
40223,-112
40273,-114
40323,-111
40373,-110
40423,-100
40474,-101
40524,-97
40575,-93
40623,-91
40674,-90
40723,-86
40773,-76
40823,-86
40874,-91
40924,-78
40974,-82
41023,-101
41085,-87
41123,-78
41174,-55
41223,-75
41273,-48
41323,-65
41373,-60
41423,-61
41473,-26
41523,-23
41573,-19
41624,-26
41673,-15
41724,-5
41773,-68
41824,-46
41873,-63
41924,-66
41973,-85
42025,-48
42118,-43
42126,-84
42173,-68
42223,-5
42273,-45
42323,-10
42373,-69
42423,-58
42473,-63
42524,-27
42574,-57
42623,0
42673,-49
42724,-36
42774,8
42823,-58
42873,-35
42924,-48
42973,-14
43024,-67
43086,-39
43124,-72
43174,-32
43224,-70
43274,19
43323,-98
43374,-2
43424,-35
43474,-66
43525,-18
43573,-7
43623,-53
43674,-49
43725,-34
43774,-61
43823,34
43873,68
43924,10
43974,-67
44024,-41
44086,-7
44124,-57
44173,-19
44224,-65
44274,-61
44323,-65
44373,-65
44424,-104
44474,-21
44525,-14
44574,-39
44624,-42
44674,-42
44723,-11
44773,-62
44823,-35
44873,-37
44924,-21
44974,-3
45025,-16
45074,-40
45136,-75
45178,-30
45227,-20
45274,-54
45323,-16
45373,-69
45423,-39
45473,-64
45523,-60
45574,3
45628,-8
45673,-17
45724,-68
45773,-67
45824,-22
45874,-58
45924,-57
45973,-35
46023,-37
46073,-52
46123,-36
46186,36
46225,-10
46273,-14
46323,-38
46373,-4
46423,-56
46473,2
46523,-58
46574,-56
46623,-41
46673,-81
46725,-75
46773,-37
46825,-57
46874,-34
46924,-56
46973,-52
47023,-63
47073,-25
47124,-40
47186,-47
47225,-62
47275,-64
47328,-46
47373,-62
47423,-53
47474,-56
47524,-47
47573,-51
47624,-54
47674,-51
47724,-47
47773,-33
47823,-39
47874,-38
47924,-46
47974,-48
48025,-49
48073,-48
48124,-45
48173,-49
48236,-47
48274,-37
48323,-56
48374,-47
48424,-42
48473,-45
48524,-40
48574,-41
48623,-42
48674,-38
48723,-43
48774,-41
48824,-44
48874,-36
48924,-47
48974,-47
49024,-44
49073,-40
49123,-42
49173,-42
49234,-38
49274,-46
49323,-49
49374,-48
49423,-41
49473,-39
49523,-42
49573,-43
49623,-43
49673,-43
49726,-44
49774,-40
49824,-42
49873,-44
49923,-41
49973,-41
50023,-45
50074,-43
50124,-46
50175,-41
50270,-42
50280,-44
50323,-41
50375,-45
50423,-44
50473,-43
50523,-43
50573,-47
50624,-43
50673,-46
50726,-42
50773,-43
50823,-45
50873,-42
50925,-45
50974,-44
51025,-49
51074,-46
51127,-45
51174,-40
51237,-38
51274,-45
51323,-43
51373,-47
51423,-47
51473,-41
51525,-40
51574,-42
51623,-46
51674,-47
51724,-47
51773,-46
51823,-46
51874,-46
51924,-46
51973,-41
52023,-44
52073,-51
