time,dB(SPL)
29704,71.72950
29754,69.76537
29803,70.21626
29853,70.35183
29903,69.22697
29954,68.78981
30004,68.11034
30054,65.69763
30104,65.80960
30154,66.18408
30204,70.48273
30259,68.17836
30304,67.91701
30354,65.95521
30404,68.38259
30454,69.21796
30503,71.28385
30554,69.46390
30653,69.66318
30664,68.90897
30703,70.17059
30753,64.13652
30803,69.89700
30853,67.07063
30903,69.88588
30954,68.27605
31005,66.72919
31054,64.36546
31104,66.18408
31154,67.18532
31204,65.21097
31254,66.68103
31305,62.70901
31355,66.41538
31404,67.43613
31454,71.77216
31504,68.69457
31554,65.88491
31604,64.24375
31664,68.59182
31704,64.26504
31754,69.70307
31804,68.97103
31854,69.95793
31904,71.45975
31954,73.15068
32005,70.78905
32053,67.26472
32103,72.18548
32154,71.00946
32204,70.07581
32254,70.37554
32304,70.46973
32354,67.43982
32405,67.28351
32454,70.16251
32504,69.55978
32555,72.29162
32604,70.93579
32666,65.66150
32704,67.60784
32754,66.84055
32804,66.63259
32854,67.30227
32904,72.42560
32954,75.75063
33005,68.45180
33055,66.51852
33104,75.14488
33154,72.79968
33204,73.40677
33253,69.04493
33304,68.16141
33354,67.37689
33404,64.42828
33454,61.14571
33504,60.01735
33554,67.96575
33605,59.82452
33667,60.08643
33703,55.87581
33754,58.09431
33804,62.19157
33853,58.66975
33904,57.90845
33954,56.20465
34004,59.73543
34054,62.92876
34103,70.34128
34154,63.89584
34205,62.64519
34254,65.52464
34304,65.94645
34354,60.17200
34403,68.32948
34453,66.05095
34503,60.31558
34553,61.19884
34603,60.63625
34666,61.45235
34705,62.10339
34753,63.15518
34803,76.25960
34853,81.20186
34903,82.85154
34953,72.24083
35003,83.19495
35054,85.49977
35104,81.36372
35154,77.39519
35204,73.99675
35254,65.60246
35304,65.92453
35354,73.45857
35405,78.11052
35454,77.27003
35504,76.20465
35554,80.25421
35605,72.38395
35669,68.36271
35704,80.77796
35754,74.42137
35804,68.09325
35854,66.51852
35904,66.56351
35953,65.09096
36004,67.76558
36054,63.42868
36103,69.39644
36154,69.70591
36204,66.26046
36254,66.67700
36305,68.82133
36354,63.45206
36404,61.11521
36454,57.53590
36503,62.23869
36554,60.39063
36604,65.21097
36665,70.92098
36705,83.17870
36755,81.10910
36804,79.23412
36854,71.46672
36904,64.44913
36954,65.99015
37004,64.19566
37053,63.36995
37104,61.93820
37154,53.82163
37204,60.12076
37254,56.81466
37304,55.87581
37354,58.36061
37405,64.78599
37454,56.44336
37504,64.74585
37554,62.45087
37606,66.64877
37665,63.32268
37704,62.94115
37754,57.67323
37804,72.79172
37854,76.98839
37904,76.09914
37953,85.76141
38003,81.06772
38053,76.96255
38104,75.82117
38154,70.42538
38204,72.98670
38254,71.96705
38305,71.69793
38355,62.77237
38404,65.48778
38454,70.02940
38504,74.71038
38554,77.02272
38604,85.81582
38687,76.87835
38704,72.82155
38754,76.99944
38804,73.49906
38853,65.33404
38904,65.74708
38954,72.34839
39003,71.47136
39054,67.13199
39105,63.76169
39154,66.94660
39204,68.84646
39254,85.91178
39304,89.03297
39354,77.46874
39404,84.77798
39454,67.68348
39505,67.37317
39554,65.13435
39604,62.60024
39669,67.39174
39704,65.88491
39754,68.62084
39804,67.96227
39855,67.93793
39904,69.82163
39954,68.99265
40003,74.07958
40053,71.76768
40103,67.01271
40154,66.23931
40204,64.79099
40254,60.65238
40304,65.85841
40353,64.09325
40405,63.68815
40454,63.27515
40504,72.71972
40554,70.79406
40603,69.81321
40665,70.30157
40704,72.01728
40754,69.54532
40804,71.11881
40854,68.60473
40904,64.04977
40954,61.63415
41004,60.31558
41053,59.54532
41104,59.60007
41155,61.77689
41204,69.24796
41254,66.38629
41304,66.23931
41354,62.93496
41404,62.95971
41453,67.12052
41504,66.60828
41554,67.03979
41604,65.05221
41664,61.30412
41703,63.77857
41753,75.78174
41804,72.59838
41854,72.10179
41904,69.73711
41954,68.23912
42004,67.16631
42054,60.39893
42104,57.30208
42154,66.26046
42205,72.30005
42254,71.05580
42304,64.57314
42354,63.75605
42408,66.11133
42457,62.31221
42504,63.75605
42554,62.25880
42605,56.15070
42665,59.48102
42704,54.55083
42757,48.33281
42803,62.66439
42853,58.54741
42903,56.40403
42953,50.02119
43006,64.48548
43053,67.48397
43103,65.11510
43153,60.65238
43203,54.91710
43253,51.54984
43303,55.91760
43353,50.75638
43404,58.82028
43454,49.33735
43504,58.85999
43554,56.41716
43603,60.74853
43665,64.71562
43704,65.21573
43754,64.00606
43804,67.70855
43853,70.50090
43904,64.52168
43954,63.05188
44004,63.25129
44054,62.70265
44104,62.31221
44154,69.64031
44204,80.68133
44254,72.91434
44304,70.93579
44354,68.24585
44403,68.46819
44454,64.93981
44505,65.26799
44554,61.25164
44604,60.12076
44666,57.90845
44704,67.41396
44754,67.04365
44804,62.74075
44853,63.95112
44904,66.15420
44954,57.88632
45004,53.21731
45054,50.52679
45104,62.32551
45154,63.50444
45204,54.64788
45254,55.47573
45304,54.88586
45354,60.26517
45404,65.48778
45455,58.53713
45503,80.36485
45553,73.47884
45604,77.03617
45673,77.39636
45705,65.29163
45754,60.97660
45804,64.57827
45853,56.36452
45903,57.26646
45954,52.04120
46004,67.65475
46054,70.15712
46104,70.01022
46154,68.68818
46203,71.48989
46253,69.86637
46304,73.95505
46354,73.19832
46404,77.06301
46454,65.91134
46504,71.43185
46554,59.36966
46604,69.02037
46673,77.65391
46705,71.78335
46756,54.26981
46803,51.41086
46853,44.76092
46903,43.75041
46954,36.77698
47004,35.26856
47054,39.18083
47104,52.06289
47154,46.48565
47203,48.49763
47253,39.55447
47303,44.24375
47353,49.09690
47404,45.93330
47454,30.88136
47504,42.27887
47554,42.86030
47604,52.01946
47664,43.52183
47703,84.89642
47754,66.86817
47804,61.72720
47854,50.75638
47904,52.34001
47954,30.62958
48005,46.27734
48055,45.52924
48104,38.98780
48154,42.86030
48204,43.75041
48254,42.86030
48303,46.72919
48353,55.20845
