time,azimuth
27854,-67
27904,-57
27954,-44
28004,22
28054,61
28105,55
28155,14
28204,44
28255,66
28305,72
28354,70
28405,90
28455,70
28504,70
28555,65
28616,81
28655,69
28705,94
28754,70
28804,93
28854,92
28905,66
28954,66
29005,60
29055,61
29106,59
29154,68
29206,73
29255,56
29304,55
29354,67
29404,23
29454,-5
29504,-41
29554,22
29615,-168
29655,179
29704,-140
29755,-133
29804,-94
29854,-82
29904,-83
29954,-69
30005,-44
30054,-27
30104,-33
30155,-56
30205,-55
30259,-66
30305,-71
30354,-72
30404,-89
30454,178
30504,136
30554,111
30655,114
30665,62
30704,33
30754,44
30804,89
30854,104
30903,93
30955,93
31007,73
31054,91
31105,76
31154,79
31205,78
31255,150
31308,76
31355,96
31404,97
31454,133
31504,85
31554,61
31604,69
31665,59
31704,89
31754,88
31805,93
31854,89
31905,80
31955,-171
32006,78
32053,155
32104,68
32154,67
32205,32
32255,5
32304,-24
32354,22
32406,30
32454,10
32505,5
32556,6
32605,5
32666,-25
32704,11
32754,-91
32804,-111
32855,-93
32904,-147
32954,-153
33006,-129
33056,-134
33104,-137
33154,-142
33205,-140
33254,-148
33304,-151
33355,-153
33405,-150
33455,-169
33504,-132
33555,-125
33605,-124
33668,-89
33705,-97
33754,-56
33805,-76
33854,-27
33905,-59
33954,-30
34004,-111
34055,57
34105,151
34154,110
34205,25
34256,92
34305,57
34355,58
34404,63
34454,76
34503,78
34554,87
34604,86
34668,47
34707,26
34754,41
34804,32
34854,48
34903,-150
34954,-147
35004,-122
35054,-97
35105,-111
35155,-108
35205,-130
35255,-162
35305,-63
35354,-99
35405,-44
35455,-105
35504,-109
35555,-105
35605,-107
35671,-109
35705,-105
35755,-111
35805,-116
35855,-95
35905,-80
35954,-88
36005,-91
36055,-111
36104,-126
36154,-104
36205,-93
36255,-114
36305,-105
36355,-79
36404,-97
36455,-150
36504,-176
36554,-112
36605,-115
36666,76
36706,-41
36756,138
36805,124
36854,101
36904,77
36955,71
37007,79
37054,70
37104,84
37154,71
37204,9
37254,11
37305,-11
37354,-109
37405,-117
37455,-134
37505,-115
37555,-106
37606,-114
37665,-121
37704,-153
37755,-110
37804,-121
37854,-122
37904,-117
37954,-117
38004,-114
38054,-116
38104,-118
38155,-118
38206,-128
38255,-127
38305,-123
38355,-131
38404,-99
38454,-104
38504,-103
38555,-122
38605,-142
38688,-125
38705,-102
38754,-112
38805,-105
38854,-101
38904,-108
38955,-140
39004,-145
39054,122
39106,21
39155,66
39204,-41
39255,61
39305,81
39354,89
39405,50
39454,80
39506,74
39554,72
39604,43
39670,90
39705,61
39755,41
39805,21
39856,-3
39904,-112
39955,-126
40004,-123
40054,-102
40103,-101
40154,-117
40205,-108
40254,-117
40306,-136
40354,-102
40405,-98
40454,-102
40505,-103
40554,-105
40604,-112
40665,-115
40704,-117
40754,-127
40805,-110
40855,-120
40904,-107
40955,-106
41005,-106
41054,-121
41104,-124
41156,-118
41204,-117
41255,-117
41304,-110
41354,-93
41405,-110
41454,-126
41505,-142
41555,-141
41604,-97
41665,14
41704,70
41754,-131
41805,106
41855,81
41904,65
41955,87
42005,74
42055,59
42104,66
42155,46
42206,9
42254,66
42304,-12
42354,-20
42408,-118
42458,-129
42505,-125
42554,-101
42605,-113
42688,-120
42705,-116
42758,-151
42804,-114
42854,-128
42903,-120
42954,-118
43007,-124
43054,-115
43104,-124
43154,-121
43204,-130
43254,-131
43304,-127
43354,-134
43405,-115
43455,-122
43504,-123
43554,-136
43604,-131
43666,-134
43705,-119
43754,-134
43805,-124
43853,-119
43905,-119
43954,-148
44004,-169
44054,-175
44104,136
44155,130
44205,40
44254,92
44304,42
44354,53
44404,65
44454,35
44505,55
44554,53
44605,41
44667,-3
44705,17
44755,22
44804,-53
44854,-120
44905,-136
44954,-131
45005,-114
45055,-115
45105,-115
45154,-120
45204,-123
45255,-155
45305,-120
45355,-131
45405,-127
45457,-120
45504,-123
45554,-120
45604,-121
45674,-118
45706,-128
45754,-124
45805,-122
45854,-116
45903,-123
45954,-118
46005,-121
46055,-153
46104,-125
46155,-175
46204,-120
46254,-116
46305,-121
46354,-111
46405,-114
46454,-128
46504,-126
46554,-126
46604,-124
46698,-128
46705,-126
46757,-124
46804,-123
46853,-124
46903,-119
46954,-125
47004,-127
47055,-127
47105,-131
47155,-130
47204,-138
47254,-132
47304,-133
47354,-134
47405,-132
47455,-149
47505,-113
47554,-116
47604,-131
47664,-119
47704,-96
47754,-103
47805,-114
47855,-122
47904,-123
47955,-128
48006,-122
48055,-124
48104,-130
48155,-125
48205,-123
48255,-126
48304,-137
48354,-122
