time,dB(SPL)
8747,68.26935
8797,66.01191
8846,67.49130
8897,67.94837
8947,67.76202
8997,64.93489
9047,65.14877
9097,60.20600
9147,62.41806
9197,62.06239
9247,74.48879
9312,80.14898
9410,84.23576
9448,73.04299
9497,73.94982
9547,78.92216
9597,75.57749
9647,80.54862
9697,80.18902
9747,70.44367
9797,73.65914
9847,71.86572
9897,68.44194
9947,66.85240
9997,66.08119
10048,68.17158
10098,65.19188
10147,63.20337
10196,63.11279
10247,54.25299
10297,61.36372
10360,59.87754
10398,64.69541
10447,67.62591
10497,64.95456
10546,65.71565
10597,56.23150
10648,61.09226
10697,61.07693
10746,63.24531
10797,69.33142
10847,67.93096
10897,67.02433
10947,66.16702
10997,66.34873
11048,66.15420
11097,70.25636
11147,70.40705
11197,68.82447
11247,68.61118
11297,69.09994
11360,68.35939
11396,66.82473
11447,70.24034
11496,69.14552
11547,71.65263
11597,69.29873
11647,69.30171
11697,67.95533
11748,66.66088
11797,71.38982
11847,74.17861
11897,68.10351
11947,78.16863
11997,79.99739
12047,74.64948
12097,71.28859
12147,65.99450
12197,50.42276
12247,54.41971
12297,68.06241
12395,73.41605
12401,73.65373
12446,70.29096
12497,67.17012
12547,65.63430
12597,62.06923
12647,80.82232
12696,81.75350
12748,78.16648
12797,78.15360
12848,79.32565
12897,67.25342
12947,72.49595
12997,80.61199
13046,79.89865
13097,80.47163
13147,75.71940
13197,63.34044
13246,77.52782
13297,73.19072
13347,60.67651
13409,48.13080
13448,75.09614
13497,76.30225
13547,78.76038
13597,76.23552
13648,74.79935
13698,81.72221
13747,81.55825
13797,77.05326
13847,77.79500
13897,73.55396
13947,63.51024
13997,65.87167
14047,59.77118
14097,65.11991
14147,64.38645
14196,64.39169
14247,65.56135
14297,65.67055
14347,73.86046
14418,76.09505
14449,78.19540
14497,81.79033
14548,80.83101
14597,71.48757
14646,76.69350
14697,77.93052
14747,66.34036
14796,73.46779
14847,76.71254
14897,79.27009
14947,81.11826
14997,81.07079
15047,69.03880
15097,63.51024
15147,64.50101
15197,60.78828
15248,73.20782
15297,80.79066
15346,68.97103
15397,75.56881
15461,75.88279
15496,62.19157
15547,57.17074
15597,57.12249
15647,78.44101
15697,77.41276
15747,67.70140
15797,68.08641
15847,66.13279
15897,67.00884
15947,74.55245
15997,75.78315
16048,59.53617
16098,68.61118
16147,78.92610
16197,77.99203
16248,80.29881
16296,80.47986
16347,65.53842
16397,38.38156
16461,71.98456
16498,80.69337
16546,75.34312
16597,63.78981
16647,58.95847
16697,50.85651
16746,34.80725
16797,45.93330
16848,65.26325
16897,56.57320
16947,69.11820
16997,73.66094
17047,74.50189
17097,79.89250
17147,75.38016
17197,74.68799
17247,69.16974
17296,72.98085
17347,85.26514
17397,76.73281
17461,81.97910
17496,75.70232
17547,81.62695
17597,74.52965
17647,63.20337
17697,64.04432
17747,64.93489
17797,65.04249
17846,58.97804
17897,55.72082
17947,75.77750
17997,73.90963
18046,75.34015
18097,74.31171
18146,69.60589
18197,70.10300
18247,76.21943
18297,76.32217
18347,72.73577
18397,69.98824
18460,74.86863
18496,69.61738
18547,72.76179
18597,67.66553
18647,63.82902
18697,57.63910
18747,50.55260
18797,47.34712
18847,49.74277
18897,45.93330
18948,46.80888
18997,33.25516
19047,33.25516
19097,25.57507
19147,26.44439
19197,25.57507
19247,25.57507
19297,26.44439
19346,25.57507
19397,25.57507
19447,25.57507
19508,25.57507
19548,25.57507
19597,30.62958
19647,30.62958
19697,25.57507
19747,25.10545
19797,30.37028
19848,25.10545
19897,25.10545
19947,25.10545
19997,25.10545
20047,25.57507
20097,26.44439
20147,25.57507
20200,25.57507
20247,29.24796
20297,25.57507
20348,30.62958
20397,30.62958
20447,25.57507
20510,25.57507
20554,26.44439
20598,25.57507
20647,25.57507
20697,25.57507
20747,25.57507
20796,25.57507
20847,25.57507
20897,25.57507
20947,31.36403
20997,30.62958
21047,34.15140
21097,37.38463
21147,38.98780
21197,36.77698
21247,39.46256
21298,34.15140
21347,40.90646
21397,38.58838
21447,40.90646
21510,46.10703
21547,43.91799
21598,39.82452
21647,42.00741
21697,30.62958
21747,43.91799
21797,48.36603
21847,49.91089
21897,44.81098
21947,65.71115
21997,52.58819
22048,31.82129
22097,27.95880
22146,27.95880
22197,30.62958
22248,25.57507
22297,30.62958
22347,25.57507
22397,30.62958
22447,30.62958
22508,25.10545
22547,29.24796
22597,25.57507
22647,38.58838
22696,25.57507
22747,35.11750
22797,37.38463
22846,34.64788
22897,36.25827
22947,49.62885
22997,47.64034
23047,41.93820
23097,48.02801
23147,47.64034
23197,50.23767
23247,48.88090
23297,44.81098
23347,36.52150
23397,44.34968
23448,40.00000
23510,36.52150
23549,33.80392
23596,38.58838
23649,60.42379
23697,55.67807
23746,64.30746
23797,64.83093
23847,59.35096
23897,40.90646
23948,33.25516
23997,36.39088
24047,40.08643
24097,35.98681
24147,36.77698
24201,36.77698
24247,30.88136
24297,33.97940
24347,46.40293
24397,50.04854
24447,47.19671
24497,38.38156
24561,34.15140
24597,30.88136
24647,39.82452
24697,35.84783
24747,42.92256
24797,43.75041
24846,42.54210
24897,47.38432
24947,40.58768
24997,45.15357
25046,36.77698
25097,40.98436
25147,37.38463
25197,44.86076
25247,50.34392
25297,48.94316
25347,40.50612
25397,45.93330
25447,44.02794
25497,38.68997
25548,38.27628
25609,34.96376
25647,30.88136
25697,35.70660
25747,28.29947
25797,37.84189
25846,42.86030
25897,25.57507
25947,47.23456
25997,30.88136
26047,33.62482
26097,45.57507
26147,34.48552
26197,33.06425
26247,46.10703
26297,40.74853
26347,38.38156
26396,36.25827
26446,44.95947
26497,37.02517
26548,47.42136
26610,39.82452
26648,38.27628
26697,35.11750
26747,45.80069
26797,48.06241
26851,48.13080
26896,42.79758
26948,40.74853
26997,38.16970
27046,49.51342
27097,42.21179
27147,49.48433
27197,47.42136
27247,47.95880
27296,42.73441
27347,39.36966
