time,dB(SPL)
13155,40.17200
13205,46.06392
13254,63.00899
13305,34.96376
13355,29.54243
13404,26.44439
13479,25.57507
13505,25.57507
13556,25.57507
13605,25.57507
13655,43.16725
13705,25.57507
13755,25.57507
13824,25.57507
13855,25.57507
13905,25.57507
13955,26.44439
14004,25.57507
14055,25.57507
14105,40.74853
14155,25.57507
14205,25.57507
14255,31.36403
14304,33.25516
14355,34.64788
14405,25.57507
14455,30.37028
14505,26.84845
14555,36.77698
14605,42.54210
14655,50.07581
14705,55.37276
14755,60.74056
14816,56.57320
14854,62.67716
14905,28.94316
14955,25.57507
15005,28.29947
15055,50.55260
15105,51.19813
15155,36.25827
15205,25.57507
15255,42.73441
15305,38.68997
15355,39.18083
15405,28.62728
15455,54.33675
15505,29.54243
15555,30.62958
15605,25.10545
15655,41.13810
15705,32.25568
15755,50.55260
15818,46.02060
15855,38.16970
15905,32.25568
15955,34.64788
16004,30.62958
16055,37.84189
16105,39.91270
16155,36.39088
16205,33.44196
16255,35.84783
16305,36.90196
16355,35.11750
16405,34.64788
16454,46.10703
16505,47.19671
16554,47.92399
16605,43.75041
16655,47.67631
16704,46.88785
16755,39.55447
16816,46.44439
16855,42.79758
16904,37.26646
16955,45.93330
17004,44.50619
17055,52.27684
17105,46.72919
17154,53.12196
17205,52.27684
17255,48.33281
17305,47.95880
17355,51.02900
17405,50.02119
17455,48.59505
17505,49.77101
17555,47.81870
17605,42.27887
17654,49.51342
17705,49.88309
17755,46.76913
17851,46.44439
17861,49.85521
17905,40.00000
17956,39.91270
18005,37.95254
18055,33.80392
18105,33.97940
18155,37.50123
18205,42.86030
18255,39.73543
18305,30.62958
18354,47.38432
18405,41.79810
18455,45.57507
18505,41.43764
18555,47.04365
18605,51.15014
18655,51.61850
18706,49.21796
18755,51.36403
18821,49.39644
18855,45.97706
18907,50.13010
18955,48.06241
19005,46.06392
19055,38.38156
19104,35.84783
19155,33.97940
19204,37.72981
19255,35.11750
19305,31.59567
19354,33.97940
19405,33.44196
19455,32.25568
19505,39.18083
19555,40.08643
19605,41.79810
19654,36.52150
19705,32.25568
19755,41.06157
19819,35.84783
19855,38.27628
19905,35.26856
19954,25.57507
20005,25.57507
20054,29.54243
20105,30.88136
20154,29.82723
20205,42.73441
20255,37.50123
20305,38.27628
20355,36.39088
20405,32.25568
20457,30.88136
20505,32.46499
20555,32.25568
20605,30.62958
20655,43.34635
20705,35.84783
20755,40.42379
20817,40.58768
20863,41.13810
20904,37.26646
20955,43.46373
21005,37.02517
21055,38.58838
21105,36.25827
21155,35.11750
21205,33.97940
21255,37.38463
21304,34.48552
21357,40.17200
21405,36.52150
21455,42.79758
21505,44.55773
21555,46.10703
21605,38.27628
21655,40.25674
21706,38.58838
21756,34.80725
21856,37.02517
21866,37.50123
21905,32.66937
21955,37.95254
22005,33.97940
22055,44.34968
22104,37.84189
22155,39.18083
22204,41.65571
22255,44.13652
22305,40.98436
22355,33.97940
22405,26.84845
22455,26.44439
22505,33.97940
22555,40.66848
22604,41.65571
22655,42.67078
22704,45.57507
22755,45.20143
22821,38.06180
22855,37.26646
22904,36.65018
22955,36.39088
23005,33.97940
23054,41.51094
23105,35.84783
23155,38.68997
23205,39.18083
23255,37.72981
23305,34.48552
23354,44.60898
23405,47.53154
23455,44.24375
23505,37.38463
23555,39.08485
23605,38.68997
23654,52.27684
23706,53.04493
23755,35.11750
23805,31.36403
23869,62.81016
23905,54.01407
23955,41.21396
24005,28.29947
24054,30.62958
24105,32.25568
24155,39.18083
24206,30.37028
24255,34.64788
24305,28.62728
24355,35.11750
24405,38.68997
24456,42.79758
24504,41.72720
24555,33.97940
24604,33.97940
24655,39.73543
24705,40.74853
24755,52.50625
24804,51.97581
24868,71.24586
24905,58.15897
24955,43.34635
25006,49.15764
25055,34.64788
25105,28.62728
25154,29.82723
25205,25.57507
25255,33.97940
25305,34.48552
25355,34.15140
25405,35.11750
25455,38.27628
25505,33.06425
25555,43.69383
25607,34.48552
25655,30.88136
25705,29.24796
25755,30.62958
25805,41.72720
25878,33.97940
25923,33.97940
25956,30.62958
26005,33.97940
26055,30.88136
26105,25.57507
26155,25.57507
26205,25.57507
26255,25.57507
26305,25.57507
26355,30.62958
26405,25.57507
26455,31.82129
26505,38.16970
26555,33.97940
26605,39.82452
26655,38.38156
26704,28.29947
26755,48.23239
26805,42.00741
26868,40.25674
26905,36.39088
26955,45.57507
27005,45.34343
27055,41.06157
27105,38.98780
27155,43.52183
27205,30.62958
27255,30.62958
27305,34.15140
27355,43.69383
27406,30.88136
27455,38.16970
27505,30.62958
27558,40.90646
27605,49.93859
27655,44.34968
27705,44.86076
27754,45.97706
27805,37.84189
27867,45.93330
27904,42.60668
27955,36.52150
28005,42.79758
28055,45.93330
28105,46.88785
28155,52.40272
28205,35.98681
28255,42.60668
28305,38.27628
28355,40.42379
28405,41.79810
28456,43.46373
28505,44.24375
28556,38.68997
28605,45.15357
28654,40.74853
28705,40.82785
28755,36.90196
28805,41.51094
28869,41.13810
28905,41.06157
28955,30.88136
29005,32.46499
29055,46.27734
29104,53.92713
